epoch,train_loss,val_window_mae_kwh,grad_norm,w_window,l_prior,l_boundary,w_state,dynamics_residual_mae,w_prior,l_state,l_dynamics,loss,w_boundary,dynamics_residual_rmse,l_window,w_dynamics
24.0,0.9869271677273971,,1.6869967972430902,0.05711864393491011,0.04111541406466411,0.0,0.871441391798166,0.08649673026341659,0.0041115414064664116,8.71441391798166,0.05425558253549612,0.9869271677273971,0.0,0.2296935090651879,0.05711864393491011,0.05425558253549612
25.0,0.9604786405196557,,1.6202618144547951,0.06387631308573943,0.048728692560241774,0.0,0.8427445228283221,0.08505125916921176,0.004872869256024177,8.427445228283222,0.04898492619395256,0.9604786405196557,0.0,0.21797643028772795,0.06387631308573943,0.04898492619395256
26.0,0.9178336423176986,,1.6142521024306267,0.054992735385894775,0.060115380642505795,0.0,0.811247598207914,0.08384846036250775,0.006011538064250579,8.11247598207914,0.045581770917544,0.9178336423176986,0.0,0.21017344754475814,0.054992735385894775,0.045581770917544
27.0,0.8812336531969217,,1.628521561939216,0.05458255713948837,0.04292577705704249,0.0,0.7794322545711811,0.08200579681075536,0.004292577705704249,7.794322545711811,0.04292625389420069,0.8812336531969217,0.0,0.20351942227436945,0.05458255713948837,0.04292625389420069
28.0,0.8528473125054286,,1.5812088380665836,0.06293024839116977,0.05163072794675827,0.0,0.7452598553437453,0.08035519919716395,0.005163072794675826,7.452598553437453,0.03949413878413347,0.8528473125054286,0.0,0.19457618433695573,0.06293024839116977,0.03949413878413347
29.0,0.8069891654528104,,1.6015454103717315,0.053630850492761686,0.06280179493702374,0.0,0.7098838090896608,0.07827921612904622,0.006280179493702375,7.0988380908966064,0.037194325015521966,0.8069891654528104,0.0,0.18854658191020673,0.053630850492761686,0.037194325015521966
30.0,0.7694284755450028,,1.6195052175412716,0.05461549816223291,0.04335573716805531,0.0,0.6761815841381367,0.07463056508165139,0.004335573716805531,6.761815841381367,0.03429579928230781,0.7694284755450028,0.0,0.18068834107655746,0.05461549816223291,0.03429579928230781
31.0,0.7399249191467578,,1.5786197546852323,0.0625944328136169,0.052267743059648916,0.0,0.64003563110645,0.07282486643928748,0.0052267743059648914,6.4003563110645,0.032068089653666206,0.7399249191467578,0.0,0.1740108676827871,0.0625944328136169,0.032068089653666206
32.0,0.6942189450447376,,1.60446537209592,0.052177234911001645,0.05778974724503664,0.0,0.6055841225844163,0.07122339881383456,0.005778974724503664,6.055841225844163,0.0306786044429128,0.6942189450447376,0.0,0.16959516933331123,0.052177234911001645,0.0306786044429128
33.0,0.6627333210064814,,1.6193294463407677,0.057509041319672875,0.060292793437838554,0.0,0.5700817089814407,0.06970997527241707,0.006029279343783856,5.700817089814406,0.029113280945099317,0.6627333210064814,0.0,0.1653504675397506,0.057509041319672875,0.029113280945099317
34.0,0.6237132618060479,,1.6095729939868588,0.05324266664683819,0.05525782919273926,0.0,0.5385038036566515,0.06629703021966495,0.005525782919273927,5.385038036566514,0.02644099431255689,0.6237132618060479,0.0,0.15795877461250013,0.05324266664683819,0.02644099431255689
35.0,0.5953686558283292,,1.5856285953079288,0.05964298489002081,0.047822183499542564,0.0,0.5060474322392391,0.062480573184215106,0.004782218349954256,5.06047432239239,0.0248960002253835,0.5953686558283292,0.0,0.15374193913661516,0.05964298489002081,0.0248960002253835
36.0,0.5581864599998181,,1.6031976048185064,0.051926056209665075,0.0550385402658811,0.0,0.4771993792974032,0.06029688767515696,0.00550385402658811,4.7719937929740315,0.023557167070416305,0.5581864599998181,0.0,0.14989213645458221,0.051926056209665075,0.023557167070416305
37.0,0.5413111769236051,,1.6712236535019682,0.06085304056222622,0.048678559179489427,0.0,0.45245310618327217,0.05841152799817232,0.004867855917948943,4.524531061832722,0.02313715864259463,0.5413111769236051,0.0,0.14877310337928626,0.06085304056222622,0.02313715864259463
38.0,0.5027617972630721,,1.5335400250133078,0.0526570501522376,0.054940069237580665,0.0,0.4232376483770518,0.05642171605275227,0.005494006923758067,4.232376483770517,0.021373085247782562,0.5027617972630721,0.0,0.1432420353476818,0.0526570501522376,0.021373085247782562
39.0,0.4992706626653671,,1.8155234256002435,0.05951767443464352,0.05924404011322902,0.0,0.40799706165607164,0.06361854076385498,0.005924404011322901,4.079970616560716,0.025831508092009105,0.4992706626653671,0.0,0.1561054467008664,0.05951767443464352,0.025831508092009105
40.0,0.5140642707164471,,2.1784225828878823,0.05101941153407097,0.06118873965281706,0.0,0.42108000791989847,0.07279160933998916,0.006118873965281707,4.210800079198984,0.035845960633685954,0.5140642707164471,0.0,0.17771961024174324,0.05101941153407097,0.035845960633685954
41.0,0.47952687854950243,,1.8646534683672524,0.05928313904083692,0.05128300662797231,0.0,0.39255163394487824,0.05685044681796661,0.005128300662797232,3.925516339448782,0.02256379942767895,0.47952687854950243,0.0,0.14311886578798294,0.05928313904083692,0.02256379942767895
42.0,0.4708725775663669,,1.8222411596271715,0.05571381747722626,0.04938030450676496,0.0,0.3831527691621047,0.05699165767202011,0.0049380304506764965,3.831527691621047,0.02706795124910199,0.4708725775663669,0.0,0.15340822276014549,0.05571381747722626,0.02706795124910199
43.0,0.4091548358018582,,1.5495501707262764,0.05835904682484957,0.05213805001515608,0.0,0.32424734922555776,0.04995622313939608,0.005213805001515608,3.2424734922555776,0.021334633911744907,0.4091548358018582,0.0,0.14195179251524118,0.05835904682484957,0.021334633911744907
44.0,0.3901774241374089,,1.647851076293198,0.05843889655975195,0.03885991455843815,0.0,0.30686320204001205,0.050349632707925945,0.0038859914558438164,3.0686320204001207,0.020989328157156706,0.3901774241374089,0.0,0.13964672673207063,0.05843889655975195,0.020989328157156706
45.0,0.3874075206426474,,1.6154704214971476,0.05840103528820551,0.0498510141355487,0.0,0.30081489498798664,0.04605110591420761,0.0049851014135548705,3.0081489498798666,0.02320648548909678,0.3874075206426474,0.0,0.14170325576112822,0.05840103528820551,0.02320648548909678
46.0,0.37203655678492326,,1.6059032222836458,0.058613480283663824,0.05553174649293606,0.0,0.2876985893799709,0.04518435307993339,0.005553174649293607,2.8769858937997084,0.020171304555753104,0.37203655678492326,0.0,0.1347574912584745,0.058613480283663824,0.020171304555753104
47.0,0.3619462549686432,,1.5513925194624199,0.05588984990922304,0.04940169075360665,0.0,0.2773602004234607,0.044084347784519196,0.004940169075360665,2.7736020042346072,0.023756034905090928,0.3619462549686432,0.0,0.1415632774050419,0.05588984990922304,0.023756034905090928
48.0,0.35378016302218807,,1.5487306297555823,0.053359999966162905,0.04949383838818623,0.0,0.272790025289242,0.04243065187564263,0.004949383838818624,2.7279002528924208,0.02268075038535664,0.35378016302218807,0.0,0.13743852193538958,0.053359999966162905,0.02268075038535664
49.0,0.3526883664039465,,1.5915457334905059,0.056231676099392086,0.05374631701180568,0.0,0.2674077244905325,0.042686702110446416,0.005374631701180568,2.674077244905325,0.02367433185617511,0.3526883664039465,0.0,0.1382348184975294,0.056231676099392086,0.02367433185617511
50.0,0.3490069187604464,,1.5928600287182928,0.05615874480169553,0.04847110019853482,0.0,0.2641379411403949,0.041906697962146536,0.0048471100198534825,2.6413794114039493,0.023863121437338684,0.3490069187604464,0.0,0.1382174675281231,0.05615874480169553,0.023863121437338684
51.0,0.34388286563066334,,1.5994541555106494,0.056996107961122804,0.04097409818608027,0.0,0.2585194253004514,0.04186346740103685,0.004097409818608027,2.585194253004514,0.024269918714148495,0.34388286563066334,0.0,0.13923108978913382,0.056996107961122804,0.024269918714148495
52.0,0.33763662668374866,,1.4717015277480283,0.055814823565574795,0.05923948967112945,0.0,0.25080153621160073,0.04231951514688822,0.0059239489671129445,2.508015362116007,0.02509631345478388,0.33763662668374866,0.0,0.14044138273367515,0.055814823565574795,0.02509631345478388
53.0,0.33784179045603824,,1.5400848029981822,0.05762573302938388,0.0599868860668861,0.0,0.25033065630839424,0.04096897046726484,0.005998688606688609,2.503306563083942,0.02388670454876354,0.33784179045603824,0.0,0.13678073625151926,0.05762573302938388,0.02388670454876354
54.0,0.3362285030575899,,1.5787894483509806,0.058177974504920155,0.047301503184896246,0.0,0.24671342418744016,0.04059975164440962,0.004730150318489625,2.4671342418744016,0.026606945732894998,0.3362285030575899,0.0,0.14098452432797506,0.058177974504920155,0.026606945732894998
55.0,0.33107716074356663,,1.5917209925413038,0.052727000787854195,0.04901550065439481,0.0,0.2478521296611199,0.040589646221353456,0.004901550065439481,2.478521296611199,0.025596478649486717,0.33107716074356663,0.0,0.13959318571365797,0.052727000787854195,0.025596478649486717
56.0,0.33077928022696423,,1.6189131507517116,0.05631286550599795,0.04400630495869196,0.0,0.24532470382176913,0.03967260540677951,0.004400630495869197,2.4532470382176914,0.02474108193284617,0.33077928022696423,0.0,0.1377871924867997,0.05631286550599795,0.02474108193284617
57.0,0.32630924593943816,,1.4995555645977088,0.058971451881986395,0.05217871220352558,0.0,0.2360128650298485,0.04103022197691294,0.005217871220352558,2.3601286502984853,0.026107053702267315,0.32630924593943816,0.0,0.14131593589599317,0.058971451881986395,0.026107053702267315
58.0,0.3186632136885936,,1.5179994008773074,0.05406371188851503,0.05537400580942631,0.0,0.23470702125475956,0.03928743704007222,0.005537400580942631,2.3470702125475955,0.024355069895346578,0.3186632136885936,0.0,0.1361349210716211,0.05406371188851503,0.024355069895346578
59.0,0.32425114397819227,,1.5987622130857464,0.06008095867358721,0.047439998732163355,0.0,0.23241742665951068,0.03901605766553145,0.0047439998732163365,2.324174266595107,0.027008751443085764,0.32425114397819227,0.0,0.14149121997448114,0.06008095867358721,0.027008751443085764
60.0,0.32136321239746535,,1.652959783851446,0.051629782296144046,0.05856996660049145,0.0,0.23759687634614798,0.03901023618303812,0.005856996660049147,2.3759687634614797,0.026279552588955715,0.32136321239746535,0.0,0.13915241595644218,0.051629782296144046,0.026279552588955715
61.0,0.3412293722996345,,1.7291459402182408,0.06497885114871539,0.0540470455128413,0.0,0.24479692119818472,0.03894474973472265,0.00540470455128413,2.447969211981847,0.026048889849334955,0.3412293722996345,0.0,0.14037558866234925,0.06497885114871539,0.026048889849334955
62.0,0.31058054990493333,,1.4926486485916528,0.05170013024829901,0.05216164457110258,0.0,0.22741004549540003,0.0392249057499262,0.005216164457110257,2.2741004549540005,0.02625420019746973,0.31058054990493333,0.0,0.14110806011236632,0.05170013024829901,0.02625420019746973
63.0,0.3113269662627807,,1.5634156646349169,0.05555889211021937,0.05261483329993028,0.0,0.2248802735255315,0.040261951776651234,0.005261483329993029,2.248802735255315,0.025626313012952987,0.3113269662627807,0.0,0.14061719007216966,0.05555889211021937,0.025626313012952987
64.0,0.31511858105659485,,1.6180149079939552,0.05508183100475715,0.048719605359320454,0.0,0.22730540816600503,0.03763325999562557,0.004871960535932045,2.2730540816600504,0.027859387220814824,0.31511858105659485,0.0,0.14178481640724036,0.05508183100475715,0.027859387220814824
65.0,0.3172168296117049,,1.6252690915933872,0.056217486755206034,0.0492149918125226,0.0,0.23118381958741407,0.03729574339321026,0.004921499181252259,2.3118381958741407,0.024894020412690364,0.3172168296117049,0.0,0.13595163277708566,0.056217486755206034,0.024894020412690364
66.0,0.3046846521588472,,1.5451065715536931,0.05417711058488259,0.05360720091714309,0.0,0.22001769909491906,0.03746569729768313,0.005360720091714308,2.2001769909491906,0.02512911372244931,0.3046846521588472,0.0,0.13695817641340768,0.05417711058488259,0.02512911372244931
67.0,0.3024071323183867,,1.5420204321777862,0.05641559941264299,0.047225182016308494,0.0,0.21584517864080574,0.03859132528305054,0.004722518201630849,2.1584517864080577,0.025423828333329696,0.3024071323183867,0.0,0.13900874297206217,0.05641559941264299,0.025423828333329696
68.0,0.30740196716326934,,1.583503585500903,0.058509781096990295,0.051595315552101687,0.0,0.21508237490287194,0.03691561118914531,0.005159531555210169,2.1508237490287194,0.028650275252472896,0.30740196716326934,0.0,0.14262875398764244,0.058509781096990295,0.028650275252472896
69.0,0.30652193094675356,,1.6446748749992144,0.05371392489625858,0.053023996691291146,0.0,0.22369875816198495,0.03686170165355389,0.005302399669129114,2.2369875816198497,0.023806842097726006,0.30652193094675356,0.0,0.1337406408901398,0.05371392489625858,0.023806842097726006
70.0,0.30474794254853177,,1.5592671988265285,0.059489489891208135,0.054762031023318954,0.0,0.21345559541995707,0.037240665835829884,0.005476203102331895,2.1345559541995707,0.026326653475944813,0.30474794254853177,0.0,0.1386914187325881,0.059489489891208135,0.026326653475944813
71.0,0.29115048337441224,,1.5055053052899603,0.054046543315052986,0.05477190648133938,0.0,0.20718514644182648,0.038789303973317146,0.005477190648133939,2.0718514644182644,0.024441594920622613,0.29115048337441224,0.0,0.13726352327145064,0.054046543315052986,0.024441594920622613
72.0,0.29177308884950787,,1.615486079910887,0.0533763852256995,0.04878815922599573,0.0,0.20629529311106756,0.036311871730364285,0.004878815922599573,2.0629529311106753,0.027222590091136787,0.29177308884950787,0.0,0.13901092599217707,0.0533763852256995,0.027222590091136787
73.0,0.293382523724666,,1.691055249050432,0.05063940040194071,0.05792139513561359,0.0,0.21294683172152595,0.03728054291926897,0.005792139513561358,2.129468317215259,0.0240041480328028,0.293382523724666,0.0,0.1347770685186753,0.05063940040194071,0.0240041480328028
74.0,0.30093858677607316,,1.6962089524261539,0.0631517108816367,0.05625129247514101,0.0,0.20715657885258015,0.03773746840082682,0.0056251292475141025,2.0715657885258016,0.025005168227765422,0.30093858677607316,0.0,0.1361087497610312,0.0631517108816367,0.025005168227765422
75.0,0.2796674949618486,,1.5516921194190674,0.055101427607811414,0.04807089183192987,0.0,0.19574406834749075,0.03984342759045271,0.004807089183192987,1.9574406834749074,0.02401491071885595,0.2796674949618486,0.0,0.13823084762463203,0.055101427607811414,0.02401491071885595
76.0,0.2840559769135255,,1.6855433659198396,0.05500931808581719,0.05105364422958631,0.0,0.19750744975530182,0.036380916117475584,0.005105364422958632,1.9750744975530183,0.02643383788661315,0.2840559769135255,0.0,0.136523442199597,0.05500931808581719,0.02643383788661315
77.0,0.293598194534962,,1.8465709561736565,0.0606194341985079,0.05349488062067674,0.0,0.20641694206457872,0.037553308674922355,0.005349488062067674,2.0641694206457872,0.021212328153734025,0.293598194534962,0.0,0.1295883274422242,0.0606194341985079,0.021212328153734025
78.0,0.2783679818877807,,1.6978135165841093,0.05274397192093042,0.04819734595142878,0.0,0.19633366511418274,0.03761114437992756,0.004819734595142879,1.9633366511418269,0.024470607123266045,0.2783679818877807,0.0,0.13416376108160386,0.05274397192093042,0.024470607123266045
79.0,0.28185905458835453,,1.7153971865212632,0.06319506781605574,0.055377729380360015,0.0,0.19146526455879215,0.041591109994512335,0.005537772938036001,1.9146526455879211,0.021660951109459765,0.28185905458835453,0.0,0.13733968367943397,0.06319506781605574,0.021660951109459765
80.0,0.30066960935409254,,1.888021222546461,0.0569153528373975,0.0564704119012906,0.0,0.21024351761891294,0.03977466560900211,0.005647041190129061,2.1024351761891293,0.027863692769852396,0.30066960935409254,0.0,0.14154479337426332,0.0569153528373975,0.027863692769852396
81.0,0.2756822103491196,,1.5949429195977638,0.05709670698986603,0.047921949854263894,0.0,0.200391607101147,0.038297972140403896,0.004792194985426389,2.00391607101147,0.013401697515151821,0.2756822103491196,0.0,0.10969162732362747,0.05709670698986603,0.013401697515151821
82.0,0.2756835835484358,,1.7417851791093781,0.06494559490909943,0.05237778097104568,0.0,0.18228486317854667,0.03934799034435015,0.005237778097104568,1.8228486317854662,0.023215346002521422,0.2756835835484358,0.0,0.13657533492033297,0.06494559490909943,0.023215346002521422
83.0,0.2595092940789003,,1.6629311054028961,0.05422154584756264,0.04826918745843264,0.0,0.17883723194782553,0.03875640263924232,0.004826918745843263,1.788372319478255,0.021623595008769862,0.2595092940789003,0.0,0.13162636986145607,0.05422154584756264,0.021623595008769862
84.0,0.26046495082286686,,1.7229365105408232,0.061845395857324965,0.05390309306004873,0.0,0.17363105324598457,0.037569839793902174,0.005390309306004874,1.736310532459846,0.019598192929361876,0.26046495082286686,0.0,0.12935293838381767,0.061845395857324965,0.019598192929361876
85.0,0.2643505214498593,,1.840868170325921,0.05357802372712355,0.05423319339752197,0.0,0.18385255520160376,0.03718018818360109,0.005423319339752198,1.8385255520160382,0.021496624005242035,0.2643505214498593,0.0,0.13056330096263152,0.05357802372712355,0.021496624005242035
86.0,0.2676714767630284,,1.7669209495027791,0.06446954779900037,0.04942803271114826,0.0,0.1818294075819162,0.038629274242199384,0.004942803271114826,1.8182940758191621,0.016429717401758984,0.2676714767630284,0.0,0.121722379556069,0.06446954779900037,0.016429717401758984
87.0,0.24535828370314378,,1.6640944117547463,0.05335949619229023,0.052033416783580415,0.0,0.16356896666380075,0.04147472275564304,0.005203341678358041,1.6356896666380076,0.02322647115215659,0.24535828370314378,0.0,0.14116199887715852,0.05335949619229023,0.02322647115215659
88.0,0.2778540803835942,,1.8990567959450821,0.06519461337190408,0.057095812275432624,0.0,0.19111058757855343,0.038530625259647004,0.005709581227543262,1.9111058757855341,0.015839291235002186,0.2778540803835942,0.0,0.11963816216358772,0.06519461337190408,0.015839291235002186
89.0,0.23658906267239496,,1.740239640860356,0.05265217503676048,0.04655454279138492,0.0,0.16058372259140014,0.038012173026800156,0.004655454279138492,1.6058372259140015,0.018697711674926374,0.23658906267239496,0.0,0.12662805903416413,0.05265217503676048,0.018697711674926374
90.0,0.24986010331373948,,1.6997108579379594,0.06254769489169121,0.05301328451157762,0.0,0.1644624242415795,0.03872881113336636,0.005301328451157762,1.6446242424157949,0.017548653529956937,0.24986010331373948,0.0,0.12554342557604498,0.06254769489169121,0.017548653529956937
91.0,0.23172808725100297,,1.6751467378751717,0.05141354237611477,0.05604162525672179,0.0,0.1544452332533323,0.040528869399657615,0.0056041625256721805,1.5444523325333228,0.020265147322788835,0.23172808725100297,0.0,0.1335364391024296,0.05141354237611477,0.020265147322788835
92.0,0.2566894877415437,,1.8199322701664777,0.06493365664321643,0.047851961894104116,0.0,0.17070727164928728,0.03839204446054422,0.004785196189410411,1.707072716492873,0.016263360462079827,0.2566894877415437,0.0,0.12119447583189377,0.06493365664321643,0.016263360462079827
93.0,0.23974091960833624,,1.860215065767112,0.05449064448475838,0.05040525960234495,0.0,0.1621173468919901,0.0387255519341964,0.005040525960234495,1.6211734689199007,0.01809240270477648,0.23974091960833624,0.0,0.12423973759779564,0.05449064448475838,0.01809240270477648
94.0,0.2609833977543391,,1.7613848768206357,0.0640076120885519,0.0550382244758881,0.0,0.17735539766458366,0.04085749860566396,0.005503822447588811,1.7735539766458364,0.014116562025334973,0.2609833977543391,0.0,0.11451905335371311,0.0640076120885519,0.014116562025334973
95.0,0.2290990650653839,,1.7088287567175902,0.05024464127536003,0.05366028945606489,0.0,0.15294591692777784,0.041703174177270666,0.005366028945606489,1.5294591692777781,0.020542473460619267,0.2290990650653839,0.0,0.13592969683500436,0.05024464127536003,0.020542473460619267
96.0,0.27016151123321974,,2.0462216920607004,0.07021186930628923,0.05597713668472492,0.0,0.17567842648579526,0.0412519840666881,0.005597713668472492,1.7567842648579524,0.018673498738700382,0.27016151123321974,0.0,0.13086628913879395,0.07021186930628923,0.018673498738700382
97.0,0.22231116260473543,,1.5998215604879427,0.05036808421405462,0.05412425874517514,0.0,0.15253658019579375,0.03783615148411347,0.005412425874517514,1.5253658019579375,0.013994069411777534,0.22231116260473543,0.0,0.11168448053873502,0.05036808421405462,0.013994069411777534
98.0,0.24683586794596452,,1.8057922987183612,0.07097331176583584,0.05652213114528702,0.0,0.15362423795920152,0.0372891820107515,0.005652213114528701,1.5362423795920153,0.016586106521292374,0.24683586794596452,0.0,0.12085940316319466,0.07097331176583584,0.016586106521292374
99.0,0.2354537959282215,,1.7241482220802111,0.05099579935463575,0.056511745000114806,0.0,0.16327256101828352,0.03662579864836656,0.005651174500011481,1.6327256101828356,0.015534256692402638,0.2354537959282215,0.0,0.11932317568705632,0.05099579935463575,0.015534256692402638
100.0,0.24318170719421828,,1.867443357791325,0.06696572068792123,0.05616461224137591,0.0,0.151161016867711,0.04012015619530128,0.005616461224137591,1.51161016867711,0.01943850753685603,0.24318170719421828,0.0,0.1306788451396502,0.06696572068792123,0.01943850753685603
101.0,0.24998959669700035,,1.7237497258821683,0.05254810231809433,0.05581868368272598,0.0,0.17962525051373704,0.03707858662192638,0.005581868368272598,1.7962525051373701,0.01223437380618774,0.24998959669700035,0.0,0.10580233341226211,0.05254810231809433,0.01223437380618774
102.0,0.23223481613856095,,1.7785840847631815,0.06473833064620312,0.056014541894770585,0.0,0.14321118501516492,0.039907761491261996,0.005601454189477059,1.432111850151649,0.01868384352956827,0.23223481613856095,0.0,0.12983685044141915,0.06473833064620312,0.01868384352956827
103.0,0.2234015860236608,,1.6721855178797647,0.053165487658519014,0.055764968578632064,0.0,0.14862247659609873,0.036464810371398926,0.005576496857863207,1.4862247659609868,0.016037121737519137,0.2234015860236608,0.0,0.11846192696919808,0.053165487658519014,0.016037121737519137
104.0,0.22624729401790178,,1.6283250437974677,0.06518634752585338,0.05683462189223904,0.0,0.14126480634395894,0.03624707417419323,0.005683462189223904,1.4126480634395893,0.01411267094170818,0.22624729401790178,0.0,0.11117908817071182,0.06518634752585338,0.01411267094170818
