epoch,train_loss,val_window_mae_kwh,grad_norm,dynamics_residual_rmse,loss,w_dynamics,w_state,l_prior,dynamics_residual_mae,w_window,l_window,l_dynamics,w_prior,w_boundary,l_state,l_boundary,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
10.0,1.370268546617948,0.07204841054044664,2.031331339752124,0.7140418015993558,1.370268546617948,0.0,1.2707342221186713,0.07292389769393665,0.20337756837789828,0.09224190878180358,0.09224190878180358,0.5278452841135172,0.007292389769393665,0.0,12.70734222118671,0.0,0.012060954235494137,0.012139859609305859,0.015495806001126766,0.011392603628337383,0.0207465011626482,0.04438840597867966,0.08573810011148453,0.3744250535964966
11.0,1.314599307683798,0.08686276338994503,1.8301285476532987,0.7285778614190909,1.314599307683798,0.0,1.2566363371335543,0.05445553208343112,0.20838990807533264,0.05251741036772728,0.05251741036772728,0.5483065132911389,0.0054455532083431115,0.0,12.566363371335543,0.0,0.012380462139844894,0.012594426982104778,0.01603829860687256,0.012078831903636456,0.021532153710722923,0.04986833781003952,0.09395259618759155,0.47645699977874756
12.0,1.3403702149024377,0.04741857631597668,2.078877184587316,0.7173866698375115,1.3403702149024377,0.0,1.2575282353621264,0.04487644630269362,0.20594099966379312,0.07835429305067429,0.07835429305067429,0.5376846733001562,0.004487644630269363,0.0,12.575282353621263,0.0,0.011915720999240875,0.011910832487046719,0.015121253207325935,0.011264253407716751,0.020373530685901642,0.0428914800286293,0.0776936411857605,0.1881778985261917
13.0,1.3123270135659437,0.09227134892717004,1.9217540446428392,0.7123609368617718,1.3123270135659437,0.0,1.245645097585825,0.05030942847952247,0.2065752400801732,0.061650979690826856,0.061650979690826856,0.5291152046276972,0.005030942847952247,0.0,12.456450975858248,0.0,0.01261859480291605,0.012835209257900715,0.016298674046993256,0.012285562232136726,0.022067386656999588,0.051677435636520386,0.09871835261583328,0.5116695761680603
14.0,1.3333796171041636,0.060928466031327844,2.0672617554754855,0.7055262487668258,1.3333796171041636,0.0,1.2485103387099046,0.05517807581390326,0.20786796166346624,0.07935144265110676,0.07935144265110676,0.5229238351950278,0.005517807581390326,0.0,12.485103387099047,0.0,0.011899862438440323,0.01199191901832819,0.015274918638169765,0.011261869221925735,0.02039947547018528,0.042572930455207825,0.08075974136590958,0.29326701164245605
15.0,1.2947692641845117,0.0889389815274626,1.9274148472135602,0.6812055959151342,1.2947692641845117,0.0,1.2352186423081621,0.04799389703055987,0.20484008353490096,0.05475119071511122,0.05475119071511122,0.4872218565298961,0.004799389703055988,0.0,12.352186423081617,0.0,0.012585709802806377,0.012696106918156147,0.01612718217074871,0.01188642717897892,0.021806837990880013,0.0499647781252861,0.09738485515117645,0.4890599548816681
16.0,1.298832554083604,0.06480017164722085,2.04144020646496,0.6539419362178216,1.298832554083604,0.0,1.2350897862361028,0.040002487814770296,0.20475506209410155,0.05974249914288521,0.05974249914288521,0.45087315715276277,0.00400024878147703,0.0,12.350897862361027,0.0,0.012746431864798069,0.012799747288227081,0.016254844143986702,0.011869591660797596,0.02213439717888832,0.04689241200685501,0.08986178785562515,0.30584216117858887
17.0,1.3009320497512817,0.10801754682324827,2.017369869856756,0.6137008093870603,1.3009320497512817,0.0,1.2216560033651498,0.05272694798902823,0.19655703409360006,0.07400335428806451,0.07400335428806451,0.39791946227733904,0.005272694798902823,0.0,12.216560033651499,0.0,0.01348950993269682,0.01372011099010706,0.017308326438069344,0.012824160978198051,0.023745520040392876,0.0562695674598217,0.11295589059591293,0.6138272881507874
18.0,1.2856686894710248,0.07848883455153555,1.9661228094631311,0.5745433637729058,1.2856686894710248,0.0,1.2161017381227934,0.05601001065224409,0.193162114574359,0.06396592465730813,0.06396592465730813,0.3508002356841014,0.005601001065224409,0.0,12.161017381227934,0.0,0.012661957181990147,0.012784946709871292,0.016231564804911613,0.011851759627461433,0.021970050409436226,0.04724894091486931,0.0913834199309349,0.41377803683280945
19.0,1.2623464510991023,0.08584504073951393,1.888016758645097,0.534170572574322,1.2623464510991023,0.0,1.195761647591224,0.05207921768753575,0.18995052404128587,0.06137687569627395,0.06137687569627395,0.30301839686357057,0.005207921768753575,0.0,11.957616475912241,0.0,0.012512825429439545,0.012644775211811066,0.01604877971112728,0.011857950128614902,0.02159791626036167,0.049236077815294266,0.09534227102994919,0.46751973032951355
20.0,1.2435945180746226,0.05643634812440723,1.8953261084730795,0.4921087668492244,1.2435945180746226,0.0,1.1772351374992958,0.0445021206083206,0.1878246653538484,0.06190912568798432,0.06190912568798432,0.2619037576592885,0.00445021206083206,0.0,11.772351374992958,0.0,0.011950659565627575,0.01206158846616745,0.01535735186189413,0.01132169459015131,0.02059372141957283,0.042940642684698105,0.07979189604520798,0.2574732303619385
21.0,1.212541591662627,0.09327776730060577,1.7242907517285961,0.48283013701438904,1.212541591662627,0.0,1.146618991631728,0.049277438047843486,0.19207523877804095,0.06099479932051439,0.06099479932051439,0.2530830101324962,0.004927743804784349,0.0,11.46618991631728,0.0,0.012871156446635723,0.013035908341407776,0.016520341858267784,0.01215605903416872,0.022370437160134315,0.051868535578250885,0.10170228034257889,0.5156974196434021
22.0,1.187682562149488,0.06929219025187194,1.8687112325582391,0.5018606300537403,1.187682562149488,0.0,1.121769617154048,0.0537866772367404,0.2037877171085431,0.06053423480345653,0.06053423480345653,0.27298372697371703,0.005378667723674041,0.0,11.21769617154048,0.0,0.012227659113705158,0.01238305028527975,0.015680233016610146,0.011557027697563171,0.021141953766345978,0.04548026621341705,0.08616115897893906,0.34970617294311523
