epoch,train_loss,val_window_mae_kwh,grad_norm,dynamics_residual_rmse,loss,w_dynamics,w_state,l_prior,dynamics_residual_mae,w_window,l_window,l_dynamics,w_prior,w_boundary,l_state,l_boundary,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
10.0,1.5119075454198396,0.04782553529366851,1.8524008031732895,0.2838024382407849,1.5119075454198396,0.08333112528690925,1.3562115449171799,0.044304539664433554,0.10735814416637787,0.06793440649142632,0.06793440649142632,0.08333112528690925,0.004430453966443355,0.0,13.5621154491718,0.0,0.012944198213517666,0.013062690384685993,0.01432488951832056,0.01321666594594717,0.021330147981643677,0.046379297971725464,0.06568572670221329,0.19566066563129425
11.0,1.4674131778570323,0.08755424059927464,1.7413768061369053,0.28101210181529707,1.4674131778570323,0.081571864680602,1.32426302249615,0.04664707721139376,0.10696167097641872,0.05691356670397978,0.05691356670397978,0.081571864680602,0.004664707721139376,0.0,13.2426302249615,0.0,0.013794624246656895,0.014021770097315311,0.016057906672358513,0.013649342581629753,0.02394518442451954,0.05172254890203476,0.094935342669487,0.4723072052001953
12.0,1.4575666051644545,0.05186270736157894,1.9418000645804236,0.2832989039329382,1.4575666051644545,0.08309179343856297,1.3047851745898906,0.04624007198099907,0.10738740861415863,0.06506564296208896,0.06506564296208896,0.08309179343856297,0.0046240071980999066,0.0,13.047851745898907,0.0,0.013168619014322758,0.013284074142575264,0.014591170474886894,0.013445866294205189,0.02186308242380619,0.04727616161108017,0.06714364886283875,0.22412903606891632
13.0,1.4193115830421448,0.08535493968520314,1.8450049287025538,0.2857575210241171,1.4193115830421448,0.08490834155907998,1.272216400733361,0.04776633387574783,0.10727870263732396,0.057410191028163984,0.057410191028163984,0.08490834155907998,0.004776633387574784,0.0,12.722164007333609,0.0,0.01364531647413969,0.013914945535361767,0.015971170738339424,0.013505135662853718,0.02367342635989189,0.05103319510817528,0.0947347953915596,0.4563615322113037
14.0,1.400010416140923,0.055225109797902405,1.9888933219777414,0.28751563223508686,1.400010416140923,0.08606175734446599,1.2501884753887471,0.04698268954570477,0.10740641389901821,0.05906190465276058,0.05906190465276058,0.08606175734446599,0.004698268954570477,0.0,12.50188475388747,0.0,0.013478838838636875,0.013615189120173454,0.014960920438170433,0.013781959190964699,0.02250594086945057,0.048337727785110474,0.07027617841959,0.24484412372112274
15.0,1.3718073597321143,0.10496212099678814,1.9464135131241975,0.29024128042734587,1.3718073597321143,0.08822648026622258,1.2203104532681979,0.05594844005715389,0.1065499080488315,0.05767557039283789,0.05767557039283789,0.08822648026622258,0.005594844005715389,0.0,12.203104532681978,0.0,0.014353408478200436,0.014713677577674389,0.017040086910128593,0.01417357474565506,0.025427764281630516,0.05555606260895729,0.11016524583101273,0.5882671475410461
16.0,1.3530522263967073,0.06700739217922091,2.03066092280976,0.29231701676662153,1.3530522263967073,0.0894872580583279,1.1930503074939431,0.06171211184790501,0.10643794616827598,0.06434340560092376,0.06434340560092376,0.0894872580583279,0.006171211184790502,0.0,11.930503074939434,0.0,0.01340829860419035,0.013628842309117317,0.015170937404036522,0.013682522810995579,0.022784333676099777,0.04926967993378639,0.08025765419006348,0.3278568685054779
17.0,1.3092621564865112,0.09363227151334286,1.95668565285981,0.2942252296667833,1.3092621564865112,0.09129511808546689,1.1613475469442514,0.06066449394879433,0.10481172628127612,0.050553033558221966,0.050553033558221966,0.09129511808546689,0.006066449394879433,0.0,11.613475469442514,0.0,0.014048734679818153,0.014353267848491669,0.016596565023064613,0.013915849849581718,0.02458941750228405,0.053550295531749725,0.10341334342956543,0.5085906982421875
18.0,1.2839769996129549,0.06064129888545722,1.9988381170102476,0.2902703147668105,1.2839769996129549,0.08880169703983344,1.13172853910006,0.05220741907564493,0.10319684789730953,0.05822600854130892,0.05822600854130892,0.08880169703983344,0.005220741907564493,0.0,11.3172853910006,0.0,0.013551393523812294,0.013713246211409569,0.01514083705842495,0.013867833651602268,0.022760767489671707,0.04882281646132469,0.07383043318986893,0.28344306349754333
19.0,1.2512986751703115,0.10044598847161978,1.9254959220364483,0.286077985396752,1.2512986751703115,0.08662828731422241,1.1025518839175885,0.05839228816330433,0.1005041295519242,0.05627928115427494,0.05627928115427494,0.08662828731422241,0.005839228816330434,0.0,11.025518839175884,0.0,0.014420948922634125,0.014725633896887302,0.01712077111005783,0.014267118647694588,0.025419197976589203,0.05559169873595238,0.1099395826458931,0.5520829558372498
20.0,1.21570878303968,0.06913224107120186,1.9104795104515138,0.2778000006308922,1.21570878303968,0.08157157267515476,1.0675254491659312,0.06145636465113897,0.09895735577895091,0.060466100533421226,0.060466100533421226,0.08157157267515476,0.006145636465113897,0.0,10.675254491659311,0.0,0.013506555929780006,0.013726213946938515,0.015307995490729809,0.01378602348268032,0.022942502051591873,0.049541231244802475,0.08118181675672531,0.3430655896663666
