Date,Time,Soc,Speed,Mode,Lat,Lon,Alt,GpsSpeed,ExactSpeed,Odometer,Traffic,Temperature,Humidity,Weather,WindSpeed,WindDirection,Pressure,SpeedLimit,Id,Data,,,,,,,
6/7/2021,15:53:19,52.32,21.97,D,33.987747,-6.7392735,137,22.223999,21.2,2307.9,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xDF,0x54,0x51,0xC0,0x00,0x6C
6/7/2021,15:53:19,52.32,21.97,D,33.987747,-6.7392735,137,22.223999,21.2,2307.9,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xE3,0x54,0x51,0xC0,0x00,0x6C
6/7/2021,15:53:19,52.32,21.97,D,33.987747,-6.7392735,137,22.223999,21.2,2307.9,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xE7,0x54,0x51,0xC0,0x00,0x6C
6/7/2021,15:53:19,52.32,21.97,D,33.987747,-6.7392735,137,22.223999,21.2,2307.9,LOW,26.2,39,Clouds,3.09,340,1013,60,0x196,0x00,0xFF,0xE7,0x7C,0xF0,0x8F,0x0B,0x00
6/7/2021,15:53:19,52.32,21.97,D,33.987747,-6.7392735,137,22.223999,21.2,2307.9,LOW,26.2,39,Clouds,3.09,340,1013,60,0x19F,0xFF,0xFF,0x89,0x8F,0x38,0xFF,0x40,0xFE
6/7/2021,15:53:19,52.32,21.97,D,33.987747,-6.7392735,137,22.223999,21.2,2307.9,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xE8,0x54,0x51,0xC0,0x00,0x6C
6/7/2021,15:53:19,52.32,21.97,D,33.987747,-6.7392735,137,22.223999,21.2,2307.9,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xE7,0x54,0x51,0xC0,0x00,0x6C
6/7/2021,15:53:19,52.32,21.97,D,33.987747,-6.7392735,137,22.223999,21.2,2307.9,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xE6,0x54,0x51,0xC0,0x00,0x6C
6/7/2021,15:53:19,52.32,21.97,D,33.987747,-6.7392735,137,22.223999,21.2,2307.9,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xE5,0x54,0x51,0xC0,0x00,0x6C
6/7/2021,15:53:19,52.32,21.97,D,33.987747,-6.7392735,137,22.223999,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x5D7,0x08,0x7F,0x00,0x38,0x58,0xC0,0x00,
6/7/2021,15:53:19,52.32,21.97,D,33.987747,-6.7392735,137,22.223999,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xE3,0x54,0x51,0xC0,0x00,0x6C
6/7/2021,15:53:19,52.32,21.97,D,33.987747,-6.7392735,137,22.223999,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xE3,0x54,0x51,0xC0,0x00,0x6C
6/7/2021,15:53:19,52.32,21.97,D,33.987747,-6.7392735,137,22.223999,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xE2,0x54,0x51,0xC0,0x00,0x6C
6/7/2021,15:53:19,52.34,21.97,D,33.987747,-6.7392735,137,22.223999,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xE3,0x54,0x51,0xC8,0x00,0x6C
6/7/2021,15:53:26,52.34,21.97,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xED,0x54,0x51,0xC8,0x00,0x6C
6/7/2021,15:53:26,52.34,21.97,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xE9,0x54,0x51,0xC8,0x00,0x6C
6/7/2021,15:53:26,52.34,21.97,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xDE,0x54,0x51,0xC8,0x00,0x6C
6/7/2021,15:53:26,52.34,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x599,0x00,0x00,0x09,0x03,0xFF,0x1E,0x08,0x53
6/7/2021,15:53:26,52.34,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xCC,0x54,0x51,0xC8,0x00,0x6C
6/7/2021,15:53:26,52.34,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xCA,0x54,0x51,0xC8,0x00,0x6C
6/7/2021,15:53:26,52.34,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xC8,0x54,0x51,0xC8,0x00,0x6C
6/7/2021,15:53:26,52.34,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xC7,0x54,0x51,0xC8,0x00,0x6C
6/7/2021,15:53:26,52.34,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x59E,0x8C,0xED,0x10,0xFB,0xD4,0x5B,0x00,0x00
6/7/2021,15:53:26,52.34,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xC7,0x54,0x51,0xC8,0x00,0x6C
6/7/2021,15:53:26,52.34,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xC6,0x54,0x51,0xC8,0x00,0x6C
6/7/2021,15:53:26,52.34,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xC5,0x54,0x51,0xC8,0x00,0x6C
6/7/2021,15:53:26,52.34,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xC5,0x54,0x51,0xC8,0x00,0x6C
6/7/2021,15:53:26,52.34,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xC3,0x54,0x51,0xC8,0x00,0x6C
6/7/2021,15:53:26,52.34,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x423,0x03,0x24,0xFF,0xFF,0x00,0xE0,0x00,0xDC
6/7/2021,15:53:26,52.34,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xBB,0x54,0x51,0xC8,0x00,0x6C
6/7/2021,15:53:26,52.34,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xBA,0x54,0x51,0xC8,0x00,0x6C
6/7/2021,15:53:26,52.34,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xB7,0x54,0x51,0xC8,0x00,0x6C
6/7/2021,15:53:26,52.34,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xB4,0x54,0x51,0xC8,0x00,0x6C
6/7/2021,15:53:26,52.34,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x436,0x00,0x00,0x4A,0xCD,0x00,0x00,,
6/7/2021,15:53:26,52.34,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xB0,0x54,0x51,0xC8,0x00,0x6C
6/7/2021,15:53:26,52.34,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xAE,0x54,0x51,0xC8,0x00,0x6C
6/7/2021,15:53:26,52.34,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xAA,0x54,0x51,0xC8,0x00,0x6C
6/7/2021,15:53:26,52.34,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xA7,0x54,0x51,0xC8,0x00,0x6C
6/7/2021,15:53:26,52.34,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0xA4,0x54,0x51,0xC8,0x00,0x6C
6/7/2021,15:53:26,52.34,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x9C,0x54,0x51,0xC8,0x00,0x6C
6/7/2021,15:53:26,52.34,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x94,0x54,0x51,0xC8,0x00,0x6C
6/7/2021,15:53:26,52.34,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x8F,0x54,0x51,0xC8,0x00,0x6C
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x88,0x54,0x51,0xC0,0x00,0x6C
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x7C,0x54,0x51,0xC0,0x00,0x6C
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x68,0x54,0x51,0xC0,0x00,0x6C
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x4C,0x54,0x51,0xC0,0x00,0x6C
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x27,0x54,0x51,0xC0,0x00,0x6B
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x19F,0xFF,0xFF,0x89,0x7F,0x38,0xFF,0x40,0xFE
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0xF3,0x54,0x51,0xC0,0x00,0x6B
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0xE5,0x54,0x51,0xC0,0x00,0x6B
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x423,0x03,0x24,0xFF,0xFF,0x00,0xE0,0x00,0xDC
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0xCB,0x54,0x51,0xC0,0x00,0x6B
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0xC3,0x54,0x51,0xC0,0x00,0x6B
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x19F,0xFF,0xFF,0x89,0x4F,0x38,0xFF,0x40,0xFE
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0xBB,0x54,0x51,0xC0,0x00,0x6B
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x436,0x00,0x00,0x4A,0xCD,0x00,0x00,,
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0xB6,0x54,0x51,0xC0,0x00,0x6B
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0xB5,0x54,0x51,0xC0,0x00,0x6B
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0xB2,0x54,0x51,0xC0,0x00,0x6B
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0xB0,0x54,0x51,0xC0,0x00,0x6B
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0xAA,0x54,0x51,0xC0,0x00,0x6B
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x426,0x00,0x78,0x01,0x00,0x09,0x03,0x00,
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0x9A,0x54,0x51,0xC0,0x00,0x6B
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0x8D,0x54,0x51,0xC0,0x00,0x6B
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0x79,0x54,0x51,0xC0,0x00,0x6B
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0x65,0x54,0x51,0xC0,0x00,0x6B
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x423,0x03,0x24,0xFF,0xFF,0x00,0xE0,0x00,0xDC
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0x42,0x54,0x51,0xC0,0x00,0x6B
6/7/2021,15:53:26,52.32,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0x3B,0x54,0x51,0xC0,0x00,0x6B
6/7/2021,15:53:26,52.3,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0x2F,0x54,0x51,0xB8,0x00,0x6B
6/7/2021,15:53:26,52.3,21.31,D,33.988117,-6.7391582,137,21.612839,21.75,2307.96,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0x27,0x54,0x51,0xB8,0x00,0x6B
6/7/2021,15:53:26,52.3,21.31,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x5D7,0x09,0x04,0x00,0x38,0x58,0xE0,0x00,
6/7/2021,15:53:26,52.3,21.31,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x95,0xF2,0x54,0x51,0xB8,0x00,0x6B
6/7/2021,15:53:26,52.3,21.31,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x95,0xE6,0x54,0x51,0xB8,0x00,0x6B
6/7/2021,15:53:26,52.3,21.31,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x95,0xDD,0x54,0x51,0xB8,0x00,0x6B
6/7/2021,15:53:26,52.3,21.31,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x95,0xDB,0x54,0x51,0xB8,0x00,0x6B
6/7/2021,15:53:26,52.3,21.31,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x95,0xD9,0x54,0x51,0xB8,0x00,0x6B
6/7/2021,15:53:26,52.3,21.31,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x95,0xD9,0x54,0x51,0xB8,0x00,0x6B
6/7/2021,15:53:26,52.3,21.31,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x423,0x03,0x24,0xFF,0xFF,0x00,0xE0,0x00,0xDC
6/7/2021,15:53:26,52.3,21.31,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x95,0xD8,0x54,0x51,0xB8,0x00,0x6B
6/7/2021,15:53:26,52.3,21.31,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x95,0xD9,0x54,0x51,0xB8,0x00,0x6B
6/7/2021,15:53:26,52.3,21.31,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x95,0xDC,0x54,0x51,0xB8,0x00,0x6B
6/7/2021,15:53:26,52.3,21.31,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x425,0x2A,0x1F,0x44,0xFF,0xFE,0x36,0x01,0x1B
6/7/2021,15:53:26,52.3,21.31,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x95,0xE5,0x54,0x51,0xB8,0x00,0x6B
6/7/2021,15:53:26,52.3,21.31,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x95,0xEE,0x54,0x51,0xB8,0x00,0x6B
6/7/2021,15:53:26,52.3,21.31,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x95,0xF4,0x54,0x51,0xB8,0x00,0x6B
6/7/2021,15:53:26,52.3,21.31,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x95,0xFA,0x54,0x51,0xB8,0x00,0x6B
6/7/2021,15:53:26,52.3,21.31,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x95,0xFF,0x54,0x51,0xB8,0x00,0x6B
6/7/2021,15:53:26,52.3,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x599,0x00,0x00,0x09,0x03,0xFF,0x1E,0x09,0xCC
6/7/2021,15:53:26,52.3,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0x02,0x54,0x51,0xB8,0x00,0x6B
6/7/2021,15:53:26,52.3,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0x02,0x54,0x51,0xB8,0x00,0x6B
6/7/2021,15:53:26,52.3,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0x03,0x54,0x51,0xB8,0x00,0x6B
6/7/2021,15:53:26,52.3,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0x04,0x54,0x51,0xB8,0x00,0x6B
6/7/2021,15:53:26,52.3,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0x04,0x54,0x51,0xB8,0x00,0x6B
6/7/2021,15:53:26,52.3,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x423,0x03,0x24,0xFF,0xFF,0x00,0xE0,0x00,0xDC
6/7/2021,15:53:26,52.3,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0x09,0x54,0x51,0xB8,0x00,0x6B
6/7/2021,15:53:26,52.3,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0x0D,0x54,0x51,0xB8,0x00,0x6B
6/7/2021,15:53:26,52.28,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0x0F,0x54,0x51,0xB0,0x00,0x6B
6/7/2021,15:53:26,52.28,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0x10,0x54,0x51,0xB0,0x00,0x6B
6/7/2021,15:53:26,52.28,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x436,0x00,0x00,0x4A,0xCD,0x00,0x00,,
6/7/2021,15:53:26,52.28,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x96,0xD2,0x54,0x51,0xB0,0x00,0x6B
6/7/2021,15:53:26,52.28,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x0E,0x54,0x51,0xB0,0x00,0x6C
6/7/2021,15:53:26,52.28,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x49,0x54,0x51,0xB0,0x00,0x6C
6/7/2021,15:53:26,52.28,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x4F,0x54,0x51,0xB0,0x00,0x6C
6/7/2021,15:53:26,52.28,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x52,0x54,0x51,0xB0,0x00,0x6C
6/7/2021,15:53:26,52.28,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x423,0x03,0x24,0xFF,0xFF,0x00,0xE0,0x00,0xDC
6/7/2021,15:53:26,52.28,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x59,0x54,0x51,0xB0,0x00,0x6C
6/7/2021,15:53:26,52.28,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x5A,0x54,0x51,0xB0,0x00,0x6C
6/7/2021,15:53:26,52.28,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x5B,0x54,0x51,0xB0,0x00,0x6C
6/7/2021,15:53:26,52.28,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x5C,0x54,0x51,0xB0,0x00,0x6C
6/7/2021,15:53:26,52.28,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x436,0x00,0x00,0x4A,0xCD,0x00,0x00,,
6/7/2021,15:53:26,52.28,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x5C,0x54,0x51,0xB0,0x00,0x6C
6/7/2021,15:53:26,52.28,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x5D,0x54,0x51,0xB0,0x00,0x6C
6/7/2021,15:53:26,52.28,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x5C,0x54,0x51,0xB0,0x00,0x6C
6/7/2021,15:53:26,52.28,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x5D,0x54,0x51,0xB0,0x00,0x6C
6/7/2021,15:53:26,52.28,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x5E,0x54,0x51,0xB0,0x00,0x6C
6/7/2021,15:53:26,52.28,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x426,0x00,0x78,0x01,0x00,0x09,0x03,0x00,
6/7/2021,15:53:26,52.28,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x5E,0x54,0x51,0xB0,0x00,0x6C
6/7/2021,15:53:26,52.28,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x5C,0x54,0x51,0xB0,0x00,0x6C
6/7/2021,15:53:26,52.28,25.08,D,33.988117,-6.7391582,137,21.612839,23.08,2307.98,LOW,26.2,39,Clouds,3.09,340,1013,60,0x155,0x07,0x97,0x5B,0x54,0x51,0xB0,0x00,0x6C
