trip_id,trajectory,method,seed,distance_km,duration_s,observed_energy_kwh,predicted_energy_kwh,signed_error_kwh,absolute_error_kwh,percentage_error,n_train,repeat,subset_ids,reused_loto
T1_06_30_2021_2,T1,pinn,0,44.347602777777496,5902.0,3.6216,3.898395150477688,0.276795150477688,0.276795150477688,7.642896799140933,3,0,"T1_07_01_2021,T2_04_26_2021,T3_05_25_2021_2",
T1_06_30_2021_2,T1,elasticnet,0,44.347602777777496,5902.0,3.6216,3.7600996778452895,0.1384996778452909,0.1384996778452909,3.824267667475452,3,1,"T1_07_01_2021,T2_04_26_2021,T3_04_26_2021_1",
T1_06_30_2021_2,T1,weak_mlp,0,44.347602777777496,5902.0,3.6216,2.9669137745433387,-0.6546862254566608,0.6546862254566608,-18.077264895534043,3,1,"T1_07_01_2021,T2_04_26_2021,T3_04_26_2021_1",
T1_06_30_2021_2,T1,pinn,0,44.347602777777496,5902.0,3.6216,3.6867379498823234,0.0651379498823239,0.0651379498823239,1.798595921203996,3,1,"T1_07_01_2021,T2_04_26_2021,T3_04_26_2021_1",
T1_06_30_2021_2,T1,elasticnet,0,44.347602777777496,5902.0,3.6216,2.916673179668569,-0.7049268203314303,0.7049268203314303,-19.4645134838588,3,2,"T1_03_29_2021,T2_04_26_2021,T3_04_22_2021_1",
T1_06_30_2021_2,T1,weak_mlp,0,44.347602777777496,5902.0,3.6216,3.2174857029649946,-0.4041142970350049,0.4041142970350049,-11.15844646109468,3,2,"T1_03_29_2021,T2_04_26_2021,T3_04_22_2021_1",
T1_06_30_2021_2,T1,pinn,0,44.347602777777496,5902.0,3.6216,3.779489945727918,0.1578899457279186,0.1578899457279186,4.359673783077055,3,2,"T1_03_29_2021,T2_04_26_2021,T3_04_22_2021_1",
T1_06_30_2021_2,T1,elasticnet,0,44.347602777777496,5902.0,3.6216,3.210370139911928,-0.4112298600880715,0.4112298600880715,-11.354922136295324,5,0,"T1_07_01_2021,T2_03_30_2021,T3_04_22_2021_1,T3_05_31_2021,T3_06_07_2021",
T1_06_30_2021_2,T1,weak_mlp,0,44.347602777777496,5902.0,3.6216,2.569122283458709,-1.05247771654129,1.05247771654129,-29.06112537390353,5,0,"T1_07_01_2021,T2_03_30_2021,T3_04_22_2021_1,T3_05_31_2021,T3_06_07_2021",
T1_06_30_2021_2,T1,pinn,0,44.347602777777496,5902.0,3.6216,3.756567192168699,0.1349671921686996,0.1349671921686996,3.726728301543509,5,0,"T1_07_01_2021,T2_03_30_2021,T3_04_22_2021_1,T3_05_31_2021,T3_06_07_2021",
T1_06_30_2021_2,T1,elasticnet,0,44.347602777777496,5902.0,3.6216,3.674603380349823,0.0530033803498235,0.0530033803498235,1.4635349113602705,5,1,"T1_07_01_2021,T2_03_29_2021,T3_04_22_2021_1,T3_04_26_2021_1,T3_06_07_2021",
T1_06_30_2021_2,T1,weak_mlp,0,44.347602777777496,5902.0,3.6216,3.748412754005856,0.1268127540058565,0.1268127540058565,3.50156709757722,5,1,"T1_07_01_2021,T2_03_29_2021,T3_04_22_2021_1,T3_04_26_2021_1,T3_06_07_2021",
T1_06_30_2021_2,T1,pinn,0,44.347602777777496,5902.0,3.6216,4.026466881570716,0.4048668815707166,0.4048668815707166,11.17922690442668,5,1,"T1_07_01_2021,T2_03_29_2021,T3_04_22_2021_1,T3_04_26_2021_1,T3_06_07_2021",
T1_06_30_2021_2,T1,elasticnet,0,44.347602777777496,5902.0,3.6216,3.842043611388611,0.2204436113886116,0.2204436113886116,6.086912176623915,5,2,"T1_06_30_2021_1,T2_03_30_2021,T2_04_26_2021,T3_04_26_2021_2,T3_05_31_2021",
T1_06_30_2021_2,T1,weak_mlp,0,44.347602777777496,5902.0,3.6216,3.2403880686892403,-0.3812119313107591,0.3812119313107591,-10.52606393060413,5,2,"T1_06_30_2021_1,T2_03_30_2021,T2_04_26_2021,T3_04_26_2021_2,T3_05_31_2021",
T1_06_30_2021_2,T1,pinn,0,44.347602777777496,5902.0,3.6216,3.2760660452250807,-0.3455339547749188,0.3455339547749188,-9.540919891068004,5,2,"T1_06_30_2021_1,T2_03_30_2021,T2_04_26_2021,T3_04_26_2021_2,T3_05_31_2021",
T1_06_30_2021_2,T1,elasticnet,0,44.347602777777496,5902.0,3.6216,3.680768061504764,0.0591680615047645,0.0591680615047645,1.6337547356075908,8,0,"T1_06_30_2021_1,T1_07_01_2021,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_2,T3_05_25_2021_04,T3_05_25_2021_2,T3_05_25_2021_3",
T1_06_30_2021_2,T1,weak_mlp,0,44.347602777777496,5902.0,3.6216,3.63975439078278,0.0181543907827808,0.0181543907827808,0.5012809471719905,8,0,"T1_06_30_2021_1,T1_07_01_2021,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_2,T3_05_25_2021_04,T3_05_25_2021_2,T3_05_25_2021_3",
T1_06_30_2021_2,T1,pinn,0,44.347602777777496,5902.0,3.6216,3.9940322971012856,0.3724322971012861,0.3724322971012861,10.283639747660873,8,0,"T1_06_30_2021_1,T1_07_01_2021,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_2,T3_05_25_2021_04,T3_05_25_2021_2,T3_05_25_2021_3",
T1_06_30_2021_2,T1,elasticnet,0,44.347602777777496,5902.0,3.6216,35.09496199498703,31.47336199498703,31.47336199498703,869.0457807319151,8,1,"T1_06_30_2021_1,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_1,T3_04_22_2021_2,T3_05_25_2021_1,T3_05_25_2021_3,T3_05_31_2021",
T1_06_30_2021_2,T1,weak_mlp,0,44.347602777777496,5902.0,3.6216,2.165226704478264,-1.456373295521736,1.456373295521736,-40.21353256907821,8,1,"T1_06_30_2021_1,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_1,T3_04_22_2021_2,T3_05_25_2021_1,T3_05_25_2021_3,T3_05_31_2021",
T1_06_30_2021_2,T1,pinn,0,44.347602777777496,5902.0,3.6216,3.850726644732058,0.2291266447320583,0.2291266447320583,6.326669006297172,8,1,"T1_06_30_2021_1,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_1,T3_04_22_2021_2,T3_05_25_2021_1,T3_05_25_2021_3,T3_05_31_2021",
T1_06_30_2021_2,T1,elasticnet,0,44.347602777777496,5902.0,3.6216,3.617425965724124,-0.0041740342758758,0.0041740342758758,-0.1152538733122326,8,2,"T1_07_01_2021,T2_03_29_2021,T2_04_26_2021,T3_04_22_2021_2,T3_04_26_2021_1,T3_05_25_2021_04,T3_05_25_2021_1,T3_06_07_2021",
T1_06_30_2021_2,T1,weak_mlp,0,44.347602777777496,5902.0,3.6216,3.4417863914039404,-0.1798136085960591,0.1798136085960591,-4.965032267397259,8,2,"T1_07_01_2021,T2_03_29_2021,T2_04_26_2021,T3_04_22_2021_2,T3_04_26_2021_1,T3_05_25_2021_04,T3_05_25_2021_1,T3_06_07_2021",
T1_06_30_2021_2,T1,pinn,0,44.347602777777496,5902.0,3.6216,3.961476569159164,0.3398765691591641,0.3398765691591641,9.384707564589249,8,2,"T1_07_01_2021,T2_03_29_2021,T2_04_26_2021,T3_04_22_2021_2,T3_04_26_2021_1,T3_05_25_2021_04,T3_05_25_2021_1,T3_06_07_2021",
T1_06_30_2021_2,T1,elasticnet,0,44.347602777777496,5902.0,3.6216,3.611371433323088,-0.0102285666769117,0.0102285666769117,-0.2824322585849277,12,0,"T1_03_29_2021,T1_06_30_2021_1,T2_03_29_2021,T2_04_26_2021,T3_04_22_2021_1,T3_04_22_2021_2,T3_04_26_2021_1,T3_04_26_2021_2,T3_05_25_2021_04,T3_05_25_2021_1,T3_05_25_2021_3,T3_06_07_2021",
T1_06_30_2021_2,T1,weak_mlp,0,44.347602777777496,5902.0,3.6216,4.279385746849908,0.6577857468499082,0.6577857468499082,18.16284920614944,12,0,"T1_03_29_2021,T1_06_30_2021_1,T2_03_29_2021,T2_04_26_2021,T3_04_22_2021_1,T3_04_22_2021_2,T3_04_26_2021_1,T3_04_26_2021_2,T3_05_25_2021_04,T3_05_25_2021_1,T3_05_25_2021_3,T3_06_07_2021",
T1_06_30_2021_2,T1,pinn,0,44.347602777777496,5902.0,3.6216,3.364329626624369,-0.2572703733756305,0.2572703733756305,-7.103776600829208,12,0,"T1_03_29_2021,T1_06_30_2021_1,T2_03_29_2021,T2_04_26_2021,T3_04_22_2021_1,T3_04_22_2021_2,T3_04_26_2021_1,T3_04_26_2021_2,T3_05_25_2021_04,T3_05_25_2021_1,T3_05_25_2021_3,T3_06_07_2021",
T1_06_30_2021_2,T1,elasticnet,0,44.347602777777496,5902.0,3.6216,3.60153726350188,-0.0200627364981196,0.0200627364981196,-0.5539743897205552,12,1,"T1_03_29_2021,T1_07_01_2021,T2_03_29_2021,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_1,T3_04_22_2021_2,T3_04_26_2021_1,T3_05_25_2021_04,T3_05_25_2021_1,T3_05_25_2021_2,T3_05_25_2021_3",
T1_06_30_2021_2,T1,weak_mlp,0,44.347602777777496,5902.0,3.6216,3.585802826616499,-0.0357971733835005,0.0357971733835005,-0.9884353154268978,12,1,"T1_03_29_2021,T1_07_01_2021,T2_03_29_2021,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_1,T3_04_22_2021_2,T3_04_26_2021_1,T3_05_25_2021_04,T3_05_25_2021_1,T3_05_25_2021_2,T3_05_25_2021_3",
T1_06_30_2021_2,T1,pinn,0,44.347602777777496,5902.0,3.6216,4.02970820552359,0.4081082055235909,0.4081082055235909,11.268726682228602,12,1,"T1_03_29_2021,T1_07_01_2021,T2_03_29_2021,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_1,T3_04_22_2021_2,T3_04_26_2021_1,T3_05_25_2021_04,T3_05_25_2021_1,T3_05_25_2021_2,T3_05_25_2021_3",
T1_06_30_2021_2,T1,elasticnet,0,44.347602777777496,5902.0,3.6216,3.710339571186439,0.0887395711864393,0.0887395711864393,2.4502863702904625,12,2,"T1_06_30_2021_1,T1_07_01_2021,T2_03_29_2021,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_2,T3_04_26_2021_1,T3_04_26_2021_2,T3_05_25_2021_04,T3_05_25_2021_1,T3_05_25_2021_2,T3_05_25_2021_3",
T1_06_30_2021_2,T1,weak_mlp,0,44.347602777777496,5902.0,3.6216,4.206762065291405,0.5851620652914051,0.5851620652914051,16.157556474801336,12,2,"T1_06_30_2021_1,T1_07_01_2021,T2_03_29_2021,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_2,T3_04_26_2021_1,T3_04_26_2021_2,T3_05_25_2021_04,T3_05_25_2021_1,T3_05_25_2021_2,T3_05_25_2021_3",
T1_06_30_2021_2,T1,pinn,0,44.347602777777496,5902.0,3.6216,3.858492624110853,0.2368926241108533,0.2368926241108533,6.541104045473087,12,2,"T1_06_30_2021_1,T1_07_01_2021,T2_03_29_2021,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_2,T3_04_26_2021_1,T3_04_26_2021_2,T3_05_25_2021_04,T3_05_25_2021_1,T3_05_25_2021_2,T3_05_25_2021_3",
T1_06_30_2021_2,T1,elasticnet,0,44.347602777777496,5902.0,3.6216,3.613215892723852,-0.0083841072761479,0.0083841072761479,-0.2315028516718553,16,0,"T1_03_29_2021,T1_06_30_2021_1,T1_07_01_2021,T2_03_29_2021,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_1,T3_04_22_2021_2,T3_04_26_2021_1,T3_04_26_2021_2,T3_05_25_2021_04,T3_05_25_2021_1,T3_05_25_2021_2,T3_05_25_2021_3,T3_05_31_2021,T3_06_07_2021",
T1_06_30_2021_2,T1,weak_mlp,0,44.347602777777496,5902.0,3.6216,4.286465104354752,0.6648651043547527,0.6648651043547527,18.35832516994568,16,0,"T1_03_29_2021,T1_06_30_2021_1,T1_07_01_2021,T2_03_29_2021,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_1,T3_04_22_2021_2,T3_04_26_2021_1,T3_04_26_2021_2,T3_05_25_2021_04,T3_05_25_2021_1,T3_05_25_2021_2,T3_05_25_2021_3,T3_05_31_2021,T3_06_07_2021",True
T1_06_30_2021_2,T1,pinn,0,44.347602777777496,5902.0,3.6216,3.98865641521083,0.3670564152108304,0.3670564152108304,10.135200331644317,16,0,"T1_03_29_2021,T1_06_30_2021_1,T1_07_01_2021,T2_03_29_2021,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_1,T3_04_22_2021_2,T3_04_26_2021_1,T3_04_26_2021_2,T3_05_25_2021_04,T3_05_25_2021_1,T3_05_25_2021_2,T3_05_25_2021_3,T3_05_31_2021,T3_06_07_2021",True
T1_07_01_2021,T1,physics,0,37.8237152777776,4534.0,3.3528,2.2181726563141986,-1.1346273436858012,1.1346273436858012,-33.84118777397403,0,0,,
T1_07_01_2021,T1,elasticnet,0,37.8237152777776,4534.0,3.3528,3.8384036824620793,0.4856036824620795,0.4856036824620795,14.483526678062502,3,0,"T1_03_29_2021,T2_04_26_2021,T3_04_22_2021_1",
T1_07_01_2021,T1,weak_mlp,0,37.8237152777776,4534.0,3.3528,3.14577542119556,-0.20702457880444,0.20702457880444,-6.174677248999046,3,0,"T1_03_29_2021,T2_04_26_2021,T3_04_22_2021_1",
T1_07_01_2021,T1,pinn,0,37.8237152777776,4534.0,3.3528,3.1881133185264963,-0.1646866814735035,0.1646866814735035,-4.911914861414445,3,0,"T1_03_29_2021,T2_04_26_2021,T3_04_22_2021_1",
T1_07_01_2021,T1,elasticnet,0,37.8237152777776,4534.0,3.3528,3.1410021547770275,-0.2117978452229723,0.2117978452229723,-6.317043820775838,3,1,"T1_06_30_2021_2,T2_03_30_2021,T3_05_25_2021_3",
T1_07_01_2021,T1,weak_mlp,0,37.8237152777776,4534.0,3.3528,4.107454211380746,0.7546542113807466,0.7546542113807466,22.50817857852382,3,1,"T1_06_30_2021_2,T2_03_30_2021,T3_05_25_2021_3",
T1_07_01_2021,T1,pinn,0,37.8237152777776,4534.0,3.3528,3.717113955629368,0.3643139556293682,0.3643139556293682,10.865961453989748,3,1,"T1_06_30_2021_2,T2_03_30_2021,T3_05_25_2021_3",
T1_07_01_2021,T1,elasticnet,0,37.8237152777776,4534.0,3.3528,3.20142592072242,-0.1513740792775801,0.1513740792775801,-4.514855621497858,3,2,"T1_06_30_2021_1,T2_03_29_2021,T3_05_25_2021_1",
T1_07_01_2021,T1,weak_mlp,0,37.8237152777776,4534.0,3.3528,2.9505884080794123,-0.4022115919205875,0.4022115919205875,-11.996289427361832,3,2,"T1_06_30_2021_1,T2_03_29_2021,T3_05_25_2021_1",
T1_07_01_2021,T1,pinn,0,37.8237152777776,4534.0,3.3528,3.52352372524639,0.1707237252463902,0.1707237252463902,5.091974625578329,3,2,"T1_06_30_2021_1,T2_03_29_2021,T3_05_25_2021_1",
T1_07_01_2021,T1,elasticnet,0,37.8237152777776,4534.0,3.3528,3.354360263851575,0.0015602638515752,0.0015602638515752,0.0465361444635904,5,0,"T1_03_29_2021,T1_06_30_2021_1,T2_03_30_2021,T3_05_25_2021_04,T3_06_07_2021",
T1_07_01_2021,T1,weak_mlp,0,37.8237152777776,4534.0,3.3528,2.958729651470979,-0.3940703485290209,0.3940703485290209,-11.753470189961252,5,0,"T1_03_29_2021,T1_06_30_2021_1,T2_03_30_2021,T3_05_25_2021_04,T3_06_07_2021",
T1_07_01_2021,T1,pinn,0,37.8237152777776,4534.0,3.3528,3.0259068089909853,-0.3268931910090145,0.3268931910090145,-9.749856567913818,5,0,"T1_03_29_2021,T1_06_30_2021_1,T2_03_30_2021,T3_05_25_2021_04,T3_06_07_2021",
T1_07_01_2021,T1,elasticnet,0,37.8237152777776,4534.0,3.3528,3.491049528689998,0.138249528689998,0.138249528689998,4.123405174480974,5,1,"T1_03_29_2021,T1_06_30_2021_2,T2_03_30_2021,T3_05_25_2021_2,T3_06_07_2021",
T1_07_01_2021,T1,weak_mlp,0,37.8237152777776,4534.0,3.3528,3.3777938159969114,0.0249938159969116,0.0249938159969116,0.7454609877389538,5,1,"T1_03_29_2021,T1_06_30_2021_2,T2_03_30_2021,T3_05_25_2021_2,T3_06_07_2021",
T1_07_01_2021,T1,pinn,0,37.8237152777776,4534.0,3.3528,3.2078165830133685,-0.1449834169866313,0.1449834169866313,-4.324248896046031,5,1,"T1_03_29_2021,T1_06_30_2021_2,T2_03_30_2021,T3_05_25_2021_2,T3_06_07_2021",
T1_07_01_2021,T1,elasticnet,0,37.8237152777776,4534.0,3.3528,3.6493708551180193,0.2965708551180195,0.2965708551180195,8.845468119721414,5,2,"T1_03_29_2021,T2_03_29_2021,T3_04_22_2021_1,T3_05_25_2021_2,T3_05_25_2021_3",
T1_07_01_2021,T1,weak_mlp,0,37.8237152777776,4534.0,3.3528,4.280024303595225,0.9272243035952248,0.9272243035952248,27.655222607827035,5,2,"T1_03_29_2021,T2_03_29_2021,T3_04_22_2021_1,T3_05_25_2021_2,T3_05_25_2021_3",
T1_07_01_2021,T1,pinn,0,37.8237152777776,4534.0,3.3528,3.0829140469556053,-0.2698859530443944,0.2698859530443944,-8.049569107742617,5,2,"T1_03_29_2021,T2_03_29_2021,T3_04_22_2021_1,T3_05_25_2021_2,T3_05_25_2021_3",
T1_07_01_2021,T1,elasticnet,0,37.8237152777776,4534.0,3.3528,3.782085556409652,0.4292855564096518,0.4292855564096518,12.803792543833568,8,0,"T1_06_30_2021_1,T2_03_29_2021,T3_04_22_2021_1,T3_04_26_2021_1,T3_04_26_2021_2,T3_05_25_2021_1,T3_05_25_2021_3,T3_05_31_2021",
T1_07_01_2021,T1,weak_mlp,0,37.8237152777776,4534.0,3.3528,3.1158350579606164,-0.2369649420393833,0.2369649420393833,-7.067673050566195,8,0,"T1_06_30_2021_1,T2_03_29_2021,T3_04_22_2021_1,T3_04_26_2021_1,T3_04_26_2021_2,T3_05_25_2021_1,T3_05_25_2021_3,T3_05_31_2021",
T1_07_01_2021,T1,pinn,0,37.8237152777776,4534.0,3.3528,2.9686662527383305,-0.3841337472616692,0.3841337472616692,-11.457102936699751,8,0,"T1_06_30_2021_1,T2_03_29_2021,T3_04_22_2021_1,T3_04_26_2021_1,T3_04_26_2021_2,T3_05_25_2021_1,T3_05_25_2021_3,T3_05_31_2021",
T1_07_01_2021,T1,elasticnet,0,37.8237152777776,4534.0,3.3528,3.2652261829582767,-0.087573817041723,0.087573817041723,-2.611960660991502,8,1,"T1_03_29_2021,T1_06_30_2021_1,T1_06_30_2021_2,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_1,T3_04_22_2021_2,T3_05_25_2021_04",
T1_07_01_2021,T1,weak_mlp,0,37.8237152777776,4534.0,3.3528,3.4837214483155146,0.1309214483155147,0.1309214483155147,3.904839188603997,8,1,"T1_03_29_2021,T1_06_30_2021_1,T1_06_30_2021_2,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_1,T3_04_22_2021_2,T3_05_25_2021_04",
T1_07_01_2021,T1,pinn,0,37.8237152777776,4534.0,3.3528,2.8399020699579784,-0.5128979300420213,0.5128979300420213,-15.297599917741032,8,1,"T1_03_29_2021,T1_06_30_2021_1,T1_06_30_2021_2,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_1,T3_04_22_2021_2,T3_05_25_2021_04",
T1_07_01_2021,T1,elasticnet,0,37.8237152777776,4534.0,3.3528,3.244990889755139,-0.1078091102448608,0.1078091102448608,-3.215494817610977,8,2,"T1_03_29_2021,T1_06_30_2021_2,T2_03_29_2021,T2_04_26_2021,T3_04_26_2021_1,T3_05_25_2021_04,T3_05_25_2021_1,T3_05_25_2021_3",
T1_07_01_2021,T1,weak_mlp,0,37.8237152777776,4534.0,3.3528,3.364383950697051,0.0115839506970512,0.0115839506970512,0.3455007962613697,8,2,"T1_03_29_2021,T1_06_30_2021_2,T2_03_29_2021,T2_04_26_2021,T3_04_26_2021_1,T3_05_25_2021_04,T3_05_25_2021_1,T3_05_25_2021_3",
T1_07_01_2021,T1,pinn,0,37.8237152777776,4534.0,3.3528,2.952765875666195,-0.4000341243338048,0.4000341243338048,-11.931344677099885,8,2,"T1_03_29_2021,T1_06_30_2021_2,T2_03_29_2021,T2_04_26_2021,T3_04_26_2021_1,T3_05_25_2021_04,T3_05_25_2021_1,T3_05_25_2021_3",
T1_07_01_2021,T1,elasticnet,0,37.8237152777776,4534.0,3.3528,3.170740945227811,-0.1820590547721887,0.1820590547721887,-5.430060092227057,12,0,"T1_03_29_2021,T1_06_30_2021_1,T1_06_30_2021_2,T2_03_29_2021,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_1,T3_04_26_2021_1,T3_04_26_2021_2,T3_05_25_2021_04,T3_05_25_2021_1,T3_05_25_2021_3",
T1_07_01_2021,T1,weak_mlp,0,37.8237152777776,4534.0,3.3528,3.356103765600257,0.0033037656002572,0.0033037656002572,0.0985375089554177,12,0,"T1_03_29_2021,T1_06_30_2021_1,T1_06_30_2021_2,T2_03_29_2021,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_1,T3_04_26_2021_1,T3_04_26_2021_2,T3_05_25_2021_04,T3_05_25_2021_1,T3_05_25_2021_3",
T1_07_01_2021,T1,pinn,0,37.8237152777776,4534.0,3.3528,2.9560531705410944,-0.3967468294589054,0.3967468294589054,-11.833298420988587,12,0,"T1_03_29_2021,T1_06_30_2021_1,T1_06_30_2021_2,T2_03_29_2021,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_1,T3_04_26_2021_1,T3_04_26_2021_2,T3_05_25_2021_04,T3_05_25_2021_1,T3_05_25_2021_3",
T1_07_01_2021,T1,elasticnet,0,37.8237152777776,4534.0,3.3528,3.233853142175784,-0.1189468578242158,0.1189468578242158,-3.547687241237649,12,1,"T1_03_29_2021,T1_06_30_2021_1,T1_06_30_2021_2,T2_03_29_2021,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_1,T3_04_26_2021_2,T3_05_25_2021_2,T3_05_25_2021_3,T3_05_31_2021,T3_06_07_2021",
T1_07_01_2021,T1,weak_mlp,0,37.8237152777776,4534.0,3.3528,3.830468467407756,0.4776684674077565,0.4776684674077565,14.246852404192213,12,1,"T1_03_29_2021,T1_06_30_2021_1,T1_06_30_2021_2,T2_03_29_2021,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_1,T3_04_26_2021_2,T3_05_25_2021_2,T3_05_25_2021_3,T3_05_31_2021,T3_06_07_2021",
T1_07_01_2021,T1,pinn,0,37.8237152777776,4534.0,3.3528,3.139789394564513,-0.2130106054354867,0.2130106054354867,-6.353215385214949,12,1,"T1_03_29_2021,T1_06_30_2021_1,T1_06_30_2021_2,T2_03_29_2021,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_1,T3_04_26_2021_2,T3_05_25_2021_2,T3_05_25_2021_3,T3_05_31_2021,T3_06_07_2021",
T1_07_01_2021,T1,elasticnet,0,37.8237152777776,4534.0,3.3528,3.217796825611722,-0.1350031743882778,0.1350031743882778,-4.026580004422507,12,2,"T1_03_29_2021,T1_06_30_2021_1,T1_06_30_2021_2,T2_03_29_2021,T2_03_30_2021,T3_04_22_2021_2,T3_04_26_2021_2,T3_05_25_2021_04,T3_05_25_2021_1,T3_05_25_2021_2,T3_05_25_2021_3,T3_05_31_2021",
T1_07_01_2021,T1,weak_mlp,0,37.8237152777776,4534.0,3.3528,3.656345431771544,0.3035454317715436,0.3035454317715436,9.053490568227858,12,2,"T1_03_29_2021,T1_06_30_2021_1,T1_06_30_2021_2,T2_03_29_2021,T2_03_30_2021,T3_04_22_2021_2,T3_04_26_2021_2,T3_05_25_2021_04,T3_05_25_2021_1,T3_05_25_2021_2,T3_05_25_2021_3,T3_05_31_2021",
T1_07_01_2021,T1,pinn,0,37.8237152777776,4534.0,3.3528,3.4902451525959703,0.1374451525959705,0.1374451525959705,4.099414000118426,12,2,"T1_03_29_2021,T1_06_30_2021_1,T1_06_30_2021_2,T2_03_29_2021,T2_03_30_2021,T3_04_22_2021_2,T3_04_26_2021_2,T3_05_25_2021_04,T3_05_25_2021_1,T3_05_25_2021_2,T3_05_25_2021_3,T3_05_31_2021",
T1_07_01_2021,T1,elasticnet,0,37.8237152777776,4534.0,3.3528,3.1929756416640056,-0.1598243583359941,0.1598243583359941,-4.766892100214572,16,0,"T1_03_29_2021,T1_06_30_2021_1,T1_06_30_2021_2,T2_03_29_2021,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_1,T3_04_22_2021_2,T3_04_26_2021_1,T3_04_26_2021_2,T3_05_25_2021_04,T3_05_25_2021_1,T3_05_25_2021_2,T3_05_25_2021_3,T3_05_31_2021,T3_06_07_2021",
T1_07_01_2021,T1,weak_mlp,0,37.8237152777776,4534.0,3.3528,3.140505189696948,-0.2122948103030517,0.2122948103030517,-6.331866210422684,16,0,"T1_03_29_2021,T1_06_30_2021_1,T1_06_30_2021_2,T2_03_29_2021,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_1,T3_04_22_2021_2,T3_04_26_2021_1,T3_04_26_2021_2,T3_05_25_2021_04,T3_05_25_2021_1,T3_05_25_2021_2,T3_05_25_2021_3,T3_05_31_2021,T3_06_07_2021",True
T1_07_01_2021,T1,pinn,0,37.8237152777776,4534.0,3.3528,2.815318581268916,-0.5374814187310837,0.5374814187310837,-16.030822558192664,16,0,"T1_03_29_2021,T1_06_30_2021_1,T1_06_30_2021_2,T2_03_29_2021,T2_03_30_2021,T2_04_26_2021,T3_04_22_2021_1,T3_04_22_2021_2,T3_04_26_2021_1,T3_04_26_2021_2,T3_05_25_2021_04,T3_05_25_2021_1,T3_05_25_2021_2,T3_05_25_2021_3,T3_05_31_2021,T3_06_07_2021",True
T2_03_29_2021,T2,physics,0,59.56506111111094,8577.0,4.734,3.627542711947633,-1.1064572880523666,1.1064572880523666,-23.372566287544718,0,0,,
T2_03_29_2021,T2,elasticnet,0,59.56506111111094,8577.0,4.734,4.94716259650084,0.2131625965008403,0.2131625965008403,4.502800940026201,3,0,"T1_06_30_2021_1,T2_04_26_2021,T3_04_26_2021_1",
T2_03_29_2021,T2,weak_mlp,0,59.56506111111094,8577.0,4.734,7.484909953905477,2.7509099539054773,2.7509099539054773,58.109631472443546,3,0,"T1_06_30_2021_1,T2_04_26_2021,T3_04_26_2021_1",
T2_03_29_2021,T2,pinn,0,59.56506111111094,8577.0,4.734,5.865373767767515,1.1313737677675153,1.1313737677675153,23.89889665753095,3,0,"T1_06_30_2021_1,T2_04_26_2021,T3_04_26_2021_1",
T2_03_29_2021,T2,elasticnet,0,59.56506111111094,8577.0,4.734,3.5607213643581104,-1.1732786356418896,1.1732786356418896,-24.78408609298457,3,1,"T1_03_29_2021,T2_04_26_2021,T3_06_07_2021",
T2_03_29_2021,T2,weak_mlp,0,59.56506111111094,8577.0,4.734,6.349565863278178,1.615565863278178,1.615565863278178,34.12686656692391,3,1,"T1_03_29_2021,T2_04_26_2021,T3_06_07_2021",
T2_03_29_2021,T2,pinn,0,59.56506111111094,8577.0,4.734,4.945730287776742,0.2117302877767422,0.2117302877767422,4.472545157937097,3,1,"T1_03_29_2021,T2_04_26_2021,T3_06_07_2021",
T2_03_29_2021,T2,elasticnet,0,59.56506111111094,8577.0,4.734,4.449339980619578,-0.2846600193804223,0.2846600193804223,-6.013097156324932,3,2,"T1_06_30_2021_2,T2_04_26_2021,T3_05_31_2021",
T2_03_29_2021,T2,weak_mlp,0,59.56506111111094,8577.0,4.734,7.17327485518323,2.43927485518323,2.43927485518323,51.52671852943029,3,2,"T1_06_30_2021_2,T2_04_26_2021,T3_05_31_2021",
