trip_id,method,seed,soc_mae_pp,soc_rmse_pp,soc_end_error_pp,soc_within_half_q_fraction,soc_tolerance_pp,saturation_frac
T1_03_29_2021,mlp_state,1,1.8678977557845733,2.31115019467469,4.149066776103638,0.0064630796574567,0.01,0.0
T1_03_29_2021,pinn_no_dynamics,1,1.3817822333745406,1.533977995106802,2.3895654318635597,0.0043625787687833,0.01,0.0
T1_03_29_2021,pinn_fulltrip,1,3.0762418375560445,3.6357748186125223,6.94383834516016,0.0029083858458555,0.01,0.0
T1_03_29_2021,pinn,1,4.566293358367601,5.358283137163817,10.137835705856943,0.0077556955889481,0.01,0.0
T1_06_30_2021_1,physics,1,10.007698610845322,11.562931562165929,17.752870210108092,0.0038461538461538,0.01,
T1_06_30_2021_1,weak_mlp,1,2.141592529051468,2.9067019628994832,-7.109499357960985,0.0034615384615384,0.01,0.0
T1_06_30_2021_1,mlp_state,1,2.8551330541216933,3.6465661292902034,-8.60842797771663,0.0126923076923076,0.01,0.0
T1_06_30_2021_1,pinn_no_dynamics,1,2.474133008703751,3.08249866293854,0.5148147709084867,0.0057692307692307,0.01,0.0
T1_06_30_2021_1,pinn_fulltrip,1,1.8342093452493289,2.179446488680317,-4.791752917529195,0.0021153846153846,0.01,0.0
T1_06_30_2021_1,pinn,1,1.6961997237247597,2.1596090626810645,-0.8368304910717086,0.003076923076923,0.01,0.0
T1_06_30_2021_2,physics,1,10.567116304739615,12.132548878010605,19.16657440069433,0.0049127562256479,0.01,
T1_06_30_2021_2,weak_mlp,1,12.17102970823997,13.50216879279997,-23.81065000147709,0.0005082161612739,0.01,0.0
T1_06_30_2021_2,mlp_state,1,9.966619728808102,10.932021541774835,-19.122645943209093,0.0023716754192783,0.01,0.0
T1_06_30_2021_2,pinn_no_dynamics,1,2.8806671227811167,3.666651474620184,-7.960715823159191,0.0055903777740132,0.01,0.0
T1_06_30_2021_2,pinn_fulltrip,1,1.4958419682035822,1.869551604093821,-0.3798762930598798,0.008809080128748,0.01,0.0
T1_06_30_2021_2,pinn,1,2.313132973241207,3.158587800826291,-6.609924567060247,0.0135524309673047,0.01,0.0
T1_07_01_2021,physics,1,9.99805565730863,11.739680852802724,18.9104557280968,0.002425578831312,0.01,
T1_07_01_2021,weak_mlp,1,8.260658644511299,9.150004399168449,-15.384036175277416,0.0004410143329658,0.01,0.0
T1_07_01_2021,mlp_state,1,3.555364015661846,4.18680716975798,-7.197171248970122,0.0068357221609702,0.01,0.0
T1_07_01_2021,pinn_no_dynamics,1,2.9268323160228182,3.474507751983245,3.307831207294363,0.0052921719955898,0.01,0.0
T1_07_01_2021,pinn_fulltrip,1,2.5036865163812445,3.0077263140496866,2.7544390747612084,0.0119073869900771,0.01,0.0
T1_07_01_2021,pinn,1,3.74160323158312,4.5697285728467545,5.495056414605642,0.007276736493936,0.01,0.0
T2_03_29_2021,physics,1,7.228865732492393,8.788180998792257,18.440954800874973,0.0042248562375308,0.01,
T2_03_29_2021,weak_mlp,1,7.430321281565911,9.018634653895024,17.66662436127668,0.0026992137073113,0.01,0.0
T2_03_29_2021,mlp_state,1,9.672791080028178,10.284837592828996,-12.653916650238248,0.0003520713531275,0.01,0.0
T2_03_29_2021,pinn_no_dynamics,1,4.3246033942995625,4.730598752105072,-4.835742961548153,0.0023471423541837,0.01,0.0
T2_03_29_2021,pinn_fulltrip,1,6.611478778474769,7.591853869519076,13.516430008085248,0.0036380706489848,0.01,0.0
T2_03_29_2021,pinn,1,2.0547638344516983,2.327493992532109,4.384964512849077,0.0019950710010562,0.01,0.0
T2_03_30_2021,physics,1,7.815957758590082,9.27981540097102,16.685133343556515,0.0045136866627839,0.01,
T2_03_30_2021,weak_mlp,1,2.8372943203311887,3.318651235653831,-2.0791136854665524,0.0026208503203261,0.01,0.0
T2_03_30_2021,mlp_state,1,7.356846832113642,8.155567217878922,-11.489164473326028,0.0005824111822947,0.01,0.0
T2_03_30_2021,pinn_no_dynamics,1,3.169685817897665,3.6661333569827415,-6.069366717272146,0.0014560279557367,0.01,0.0
T2_03_30_2021,pinn_fulltrip,1,4.589770666534148,5.265199127546895,-9.688115862828411,0.0010192195690157,0.01,0.0
T2_03_30_2021,pinn,1,1.7201355825287024,2.002966143541765,-2.5847677715840973,0.0068433313919627,0.01,0.0
T2_04_26_2021,physics,1,10.382000015035173,12.189145111995344,19.912051166681643,0.0018835616438356,0.01,
T2_04_26_2021,weak_mlp,1,13.940156018466338,15.134703599906176,-23.036199262186173,0.0003424657534246,0.01,0.0
T2_04_26_2021,mlp_state,1,7.060464645907607,7.717942567672363,-12.617500053953291,0.0034246575342465,0.01,0.0
T2_04_26_2021,pinn_no_dynamics,1,1.2625066024227032,1.4381545564221292,-1.218090368531307,0.0027397260273972,0.01,0.0
T2_04_26_2021,pinn_fulltrip,1,1.6344750889526964,1.8754626691298748,-2.3760185916669627,0.0102739726027397,0.01,0.0
T2_04_26_2021,pinn,1,6.171928490002279,7.19473638357472,-13.085960423532311,0.0011986301369863,0.01,0.0
T3_04_22_2021_1,physics,1,1.3067028155596558,1.880396403471136,4.287908749449912,0.0228789323164918,0.01,
T3_04_22_2021_1,weak_mlp,1,2.976158065377976,3.6486126869060462,-5.258239969765697,0.0038131553860819,0.01,0.0
T3_04_22_2021_1,mlp_state,1,1.98301746731074,2.34039947237091,-3.259360864361128,0.0028598665395614,0.01,0.0
T3_04_22_2021_1,pinn_no_dynamics,1,1.3853430522589325,1.7074485774167476,-1.7071782757038108,0.0705433746425166,0.01,0.0
T3_04_22_2021_1,pinn_fulltrip,1,1.762478929928843,2.0376104291726613,-1.7853631776129646,0.0019065776930409,0.01,0.0
T3_04_22_2021_1,pinn,1,1.548068259397237,1.859844380495076,-1.7552998242720437,0.0038131553860819,0.01,0.0
T3_04_22_2021_2,physics,1,5.084509987573839,6.152810315958909,10.803492827824384,0.0054644808743169,0.02,
T3_04_22_2021_2,weak_mlp,1,2.694938553944701,3.711506434474959,6.525060932901106,0.0227686703096539,0.02,0.0
T3_04_22_2021_2,mlp_state,1,4.356760771017957,5.465401325382409,10.297769240162983,0.0318761384335154,0.02,0.0
T3_04_22_2021_2,pinn_no_dynamics,1,2.894599312892648,3.5818350516734725,6.390948522170923,0.0127504553734061,0.02,0.0
T3_04_22_2021_2,pinn_fulltrip,1,2.2918881541499454,2.941951104438412,5.150382479539616,0.0318761384335154,0.02,0.0
T3_04_22_2021_2,pinn,1,1.754142786634581,2.192519805632576,4.114651209561636,0.0218579234972677,0.02,0.0
T3_04_26_2021_1,physics,1,3.430664856979299,4.621698235616499,9.68459622552612,0.0087209302325581,0.01,
T3_04_26_2021_1,weak_mlp,1,0.8238885387095005,1.0015887381317383,0.5741915155781498,0.005813953488372,0.01,0.0
