trip_id,trajectory,method,seed,distance_km,duration_s,observed_energy_kwh,predicted_energy_kwh,signed_error_kwh,absolute_error_kwh,percentage_error,selected_epoch,final_retrain_epochs,validation_score,power_min,power_max,saturation_fraction,mean_abs_deltaP,max_abs_deltaP,state_mae_pp,dynamics_residual_mean,dynamics_residual_rmse
T2_03_29_2021,T2,physics,0,59.56506111111094,8577.0,4.734,3.627542711947633,-1.1064572880523666,1.1064572880523666,-23.372566287544718,,,,,,,,,,,
T2_03_29_2021,T2,elasticnet,0,59.56506111111094,8577.0,4.734,4.645060413486842,-0.0889395865131579,0.0889395865131579,-1.878740737498055,,,,,,,,,,,
T2_03_29_2021,T2,weak_mlp,0,59.56506111111094,8577.0,4.734,6.280032197899288,1.5460321978992884,1.5460321978992884,32.65805234261276,51.0,52.0,0.0489322622306644,-1.405261516571045,7.462954521179199,0.0,0.0,0.0,,,
T2_03_29_2021,T2,mlp_state,0,59.56506111111094,8577.0,4.734,4.423949098951287,-0.3100509010487133,0.3100509010487133,-6.549448691354317,97.0,98.0,0.0512706167064607,-2.659128189086914,7.0660600662231445,0.0,0.0,0.0,7.881357482379204,-0.0024243085645139,0.1618591994047165
T2_03_29_2021,T2,pinn_no_dynamics,0,59.56506111111094,8577.0,4.734,5.339885287917116,0.6058852879171157,0.6058852879171157,12.798590788278744,3.0,4.0,0.0435628072591498,-5.364120960235596,35.36662292480469,0.0,0.7808222000267679,1.628374695777893,29.3424091868428,-0.0104838693514466,0.5714460611343384
T2_03_29_2021,T2,pinn_fulltrip,0,59.56506111111094,8577.0,4.734,4.522469337846721,-0.2115306621532786,0.2115306621532786,-4.4683283091102375,36.0,37.0,0.3038574457168579,-5.701372146606445,35.49858474731445,0.0,0.6199098945009053,1.745987892150879,8.428574148119228,-0.0036433856002986,0.1098651736974716
T2_03_29_2021,T2,pinn,0,59.56506111111094,8577.0,4.734,4.181733131084021,-0.5522668689159786,0.5522668689159786,-11.665966812758317,2.0,3.0,0.05083553341683,-5.907142162322998,35.02134323120117,0.0,0.4065167864962971,1.212000608444214,31.86940868970081,-0.008162222802639,0.3214581608772278
T2_03_30_2021,T2,constant,0,53.31752638888871,6923.0,4.2384,4.774869261565878,0.5364692615658777,0.5364692615658777,12.657353283453132,,,,,,,,,,,
T2_03_30_2021,T2,physics,0,53.31752638888871,6923.0,4.2384,3.237291999386653,-1.0011080006133477,1.0011080006133477,-23.619950939348517,,,,,,,,,,,
T2_03_30_2021,T2,elasticnet,0,53.31752638888871,6923.0,4.2384,4.280681861585093,0.0422818615850921,0.0422818615850921,0.9975901657486828,,,,,,,,,,,
T2_03_30_2021,T2,weak_mlp,0,53.31752638888871,6923.0,4.2384,3.7326615942849055,-0.5057384057150949,0.5057384057150949,-11.93229534057887,27.0,28.0,0.0502207684330642,-1.5025320053100586,7.292460918426514,0.0,0.0,0.0,,,
T2_03_30_2021,T2,mlp_state,0,53.31752638888871,6923.0,4.2384,4.273792720172141,0.0353927201721404,0.0353927201721404,0.8350490791841368,139.0,140.0,0.0387750428635627,-2.6458487510681152,7.9766950607299805,0.0,0.0,0.0,5.155612348757583,-0.0023011753801256,0.2256911695003509
T2_03_30_2021,T2,pinn_no_dynamics,0,53.31752638888871,6923.0,4.2384,4.33447864420919,0.0960786442091894,0.0960786442091894,2.2668611789635102,30.0,31.0,0.041366490884684,-4.943517684936523,24.383602142333984,0.0,0.5942957859071599,1.2575424909591677,11.226672997108086,-0.0055161570198833,0.4795692563056946
T2_03_30_2021,T2,pinn_fulltrip,0,53.31752638888871,6923.0,4.2384,4.903273168077899,0.6648731680778983,0.6648731680778983,15.686890526564229,27.0,28.0,0.1990463733673095,-4.7435173988342285,24.66969871520996,0.0,0.8645015820040735,1.6311447620391846,8.685898562294144,-0.0062478589825332,0.1842695772647857
T2_03_30_2021,T2,pinn,0,53.31752638888871,6923.0,4.2384,4.2479657643722994,0.009565764372299,0.009565764372299,0.2256928173909743,33.0,34.0,0.0439668848412111,-4.696220397949219,24.047155380249023,0.0,0.5244244615594887,1.121678590774536,7.299499621510714,-0.0041593136265873,0.1455503404140472
T2_04_26_2021,T2,constant,0,47.0322861111105,5852.0,3.894,4.189748098705495,0.295748098705495,0.295748098705495,7.594969150115434,,,,,,,,,,,
