trip_id,trajectory,method,seed,distance_km,duration_s,observed_energy_kwh,predicted_energy_kwh,signed_error_kwh,absolute_error_kwh,percentage_error,selected_epoch,final_retrain_epochs,validation_score,power_min,power_max,saturation_fraction,mean_abs_deltaP,max_abs_deltaP,state_mae_pp,dynamics_residual_mean,dynamics_residual_rmse
T3_05_25_2021_2,T3,elasticnet,0,15.56210000000004,1120.0,1.6536000000000002,1.6835412698931744,0.02994126989317425,0.02994126989317425,1.8106718609805421,,,,,,,,,,,
T3_05_25_2021_2,T3,weak_mlp,0,15.56210000000004,1120.0,1.6536000000000002,1.4545870860417685,-0.19901291395823173,0.19901291395823173,-12.035130258722285,129.0,130.0,0.04093248560093343,-3.378385543823242,8.44802188873291,0.0,0.0,0.0,,,
T3_05_25_2021_2,T3,mlp_state,0,15.56210000000004,1120.0,1.6536000000000002,1.4719386363691753,-0.18166136363082486,0.18166136363082486,-10.985810572739771,186.0,187.0,0.035307396203279495,-1.0425701141357422,7.833795547485352,0.0,0.0,0.0,2.6867112150711225,-0.0034007392823696136,0.19948233664035797
T3_05_25_2021_2,T3,pinn_no_dynamics,0,15.56210000000004,1120.0,1.6536000000000002,1.4178098629001115,-0.23579013709988872,0.23579013709988872,-14.25920035679056,184.0,185.0,0.031953222351148725,-4.029257774353027,17.663978576660156,0.0,1.0128237228378667,1.2717888355255127,4.016745211578289,-0.004729640670120716,0.13622353971004486
T3_05_25_2021_2,T3,pinn_fulltrip,0,15.56210000000004,1120.0,1.6536000000000002,1.3765881274268033,-0.2770118725731969,0.2770118725731969,-16.752048413957237,11.0,12.0,0.1630934476852417,-3.8672633171081543,17.414039611816406,0.0,0.8800358870976425,1.1698073148727417,8.029407717622252,-0.018265407532453537,0.2758970260620117
T3_05_25_2021_2,T3,pinn,0,15.56210000000004,1120.0,1.6536000000000002,1.4750579031556845,-0.17854209684431566,0.17854209684431566,-10.797175667895237,133.0,134.0,0.039069091668352485,-3.599482536315918,17.8723087310791,0.0,1.1966648408868927,1.585805892944336,4.567126004289668,-0.005798145662993193,0.07948310673236847
T3_05_25_2021_3,T3,constant,0,14.200330555555553,952.0,1.4436000000000002,1.251385008788739,-0.19221499121126118,0.19221499121126118,-13.314975838962397,,,,,,,,,,,
T3_05_25_2021_3,T3,physics,0,14.200330555555553,952.0,1.4436000000000002,1.0105396473173667,-0.43306035268263354,0.43306035268263354,-29.998639005447043,,,,,,,,,,,
T3_05_25_2021_3,T3,elasticnet,0,14.200330555555553,952.0,1.4436000000000002,1.5933092473530097,0.1497092473530095,0.1497092473530095,10.370549137781206,,,,,,,,,,,
T3_05_25_2021_3,T3,weak_mlp,0,14.200330555555553,952.0,1.4436000000000002,1.3410601695378621,-0.1025398304621381,0.1025398304621381,-7.1030639001204,106.0,107.0,0.041005534352734685,-1.4079499244689941,7.985804557800293,0.0,0.0,0.0,,,
T3_05_25_2021_3,T3,mlp_state,0,14.200330555555553,952.0,1.4436000000000002,1.3160460055536694,-0.12755399444633087,0.12755399444633087,-8.835826714209674,6.0,7.0,0.053027229849249125,-1.063124656677246,7.888842582702637,0.0,0.0,0.0,6.8145721428642005,-0.02103376016020775,0.46093472838401794
T3_05_25_2021_3,T3,pinn_no_dynamics,0,14.200330555555553,952.0,1.4436000000000002,1.3709276784832278,-0.07267232151677239,0.07267232151677239,-5.034103734883096,30.0,31.0,0.04014306515455246,-2.632089376449585,25.20326042175293,0.0,1.361700244724813,1.6310747861862183,3.5620615528262802,-0.006408798974007368,0.3653307557106018
T3_05_25_2021_3,T3,pinn_fulltrip,0,14.200330555555553,952.0,1.4436000000000002,1.3343580375528998,-0.10924196244710038,0.10924196244710038,-7.567329069486033,30.0,31.0,0.09128936380147934,-2.906411647796631,24.944469451904297,0.0,1.2237341215077628,1.5025092363357544,2.475303699977751,-0.00612768204882741,0.1458224356174469
T3_05_25_2021_3,T3,pinn,0,14.200330555555553,952.0,1.4436000000000002,1.27399781898078,-0.1696021810192203,0.1696021810192203,-11.748557842838757,60.0,61.0,0.03812870173715055,-3.0636589527130127,24.83653450012207,0.0,0.9955176578019623,1.3081860542297363,2.6096874254672993,-0.006345571484416723,0.08565919101238251
T3_05_31_2021,T3,constant,0,15.702598611111052,1121.0,1.8744,1.3742706479761726,-0.5001293520238275,0.5001293520238275,-26.682103714459426,,,,,,,,,,,
T3_05_31_2021,T3,physics,0,15.702598611111052,1121.0,1.8744,1.1407309491245115,-0.7336690508754886,0.7336690508754886,-39.141541339921496,,,,,,,,,,,
T3_05_31_2021,T3,elasticnet,0,15.702598611111052,1121.0,1.8744,1.643934120517382,-0.23046587948261799,0.23046587948261799,-12.29544811580335,,,,,,,,,,,
T3_05_31_2021,T3,weak_mlp,0,15.702598611111052,1121.0,1.8744,1.4871905326180987,-0.3872094673819013,0.3872094673819013,-20.65778208396827,69.0,70.0,0.07683686749078333,-2.269550323486328,8.394304275512695,0.0,0.0,0.0,,,
T3_05_31_2021,T3,mlp_state,0,15.702598611111052,1121.0,1.8744,1.3386995494696827,-0.5357004505303173,0.5357004505303173,-28.579836242547874,40.0,41.0,0.06649092305451632,-1.7435088157653809,7.7001166343688965,0.0,0.0,0.0,4.919657632484369,-0.007591997738927603,0.33885884284973145
T3_05_31_2021,T3,pinn_no_dynamics,0,15.702598611111052,1121.0,1.8744,1.3741018285312587,-0.5002981714687413,0.5002981714687413,-26.691110300295634,9.0,10.0,0.0460348540218547,-1.6920106410980225,20.58574104309082,0.0,0.7490995335865785,1.0290544033050537,10.560203841901293,-0.02052157372236252,0.8238142132759094
T3_05_31_2021,T3,pinn_fulltrip,0,15.702598611111052,1121.0,1.8744,1.385513788614836,-0.48888621138516397,0.48888621138516397,-26.082277602708277,5.0,6.0,0.20934772491455078,-1.629197359085083,20.563697814941406,0.0,0.7858008051194821,1.0065629482269287,9.691210459404877,-0.019700752571225166,0.28178420662879944
T3_05_31_2021,T3,pinn,0,15.702598611111052,1121.0,1.8744,1.3842757329386142,-0.4901242670613859,0.4901242670613859,-26.148328375020586,4.0,5.0,0.04837077471893281,-1.6064589023590088,20.576995849609375,0.0,0.781717190528936,1.002833366394043,9.67538777635272,-0.01956997439265251,0.282242089509964
T3_06_07_2021,T3,constant,0,19.71838055555558,1702.0,1.7940000000000003,1.7431317668180977,-0.05086823318190259,0.05086823318190259,-2.8354645028931205,,,,,,,,,,,
T3_06_07_2021,T3,physics,0,19.71838055555558,1702.0,1.7940000000000003,1.4375299808015236,-0.35647001919847665,0.35647001919847665,-19.870123701141395,,,,,,,,,,,
T3_06_07_2021,T3,elasticnet,0,19.71838055555558,1702.0,1.7940000000000003,2.003149544984268,0.20914954498426774,0.20914954498426774,11.658280099457508,,,,,,,,,,,
T3_06_07_2021,T3,weak_mlp,0,19.71838055555558,1702.0,1.7940000000000003,1.9147388140029378,0.12073881400293751,0.12073881400293751,6.730145708079013,81.0,82.0,0.05272865295410156,-2.1591720581054688,8.167543411254883,0.0,0.0,0.0,,,
T3_06_07_2021,T3,mlp_state,0,19.71838055555558,1702.0,1.7940000000000003,1.6164079607857598,-0.1775920392142405,0.1775920392142405,-9.89922180681385,50.0,51.0,0.060667202109470963,-2.3969998359680176,8.339173316955566,0.0,0.0,0.0,8.618286794190963,-0.00431769248098135,0.27448099851608276
T3_06_07_2021,T3,pinn_no_dynamics,0,19.71838055555558,1702.0,1.7940000000000003,1.7602104082460412,-0.033789591753959014,0.033789591753959014,-1.883477801224025,4.0,5.0,0.028490967815741897,-4.334839820861816,19.848865509033203,0.0,0.7289057576040263,1.2346532344818115,12.200790562570903,-0.017302723601460457,0.679987370967865
T3_06_07_2021,T3,pinn_fulltrip,0,19.71838055555558,1702.0,1.7940000000000003,1.7368124916404484,-0.057187508359551886,0.057187508359551886,-3.187709496073126,9.0,10.0,0.07015931606292725,-4.683771133422852,19.57215118408203,0.0,0.6327525579339933,1.1557797193527222,12.440948869298646,-0.016225678846240044,0.38593265414237976
T3_06_07_2021,T3,pinn,0,19.71838055555558,1702.0,1.7940000000000003,1.7075243190510405,-0.08647568094895974,0.08647568094895974,-4.820272070733541,77.0,78.0,0.035760190221481025,-4.717447280883789,19.5250186920166,0.0,0.5785279168845255,1.2327200174331665,7.768743942672904,-0.004948389250785112,0.18473291397094727
T1_03_29_2021,T1,constant,1,49.61069722222272,6198.0,4.3524,4.394738517768239,0.04233851776823894,0.04233851776823894,0.9727625624537941,,,,,,,,,,,
T1_03_29_2021,T1,physics,1,49.61069722222272,6198.0,4.3524,2.871975268094043,-1.4804247319059574,1.4804247319059574,-34.01398612043831,,,,,,,,,,,
T1_03_29_2021,T1,elasticnet,1,49.61069722222272,6198.0,4.3524,3.9340036565853724,-0.41839634341462784,0.41839634341462784,-9.613003019360074,,,,,,,,,,,
T1_03_29_2021,T1,weak_mlp,1,49.61069722222272,6198.0,4.3524,5.147045626507865,0.7946456265078643,0.7946456265078643,18.257642369907735,51.0,52.0,0.05318932584486902,0.2157726287841797,6.935652732849121,0.0,0.0,0.0,,,
T1_03_29_2021,T1,mlp_state,1,49.61069722222272,6198.0,4.3524,4.103455993433794,-0.24894400656620608,0.24894400656620608,-5.719695031849234,276.0,277.0,0.05187629978172481,-1.5086307525634766,7.3348493576049805,0.0,0.0,0.0,2.223853005221095,-0.0008209834923036397,0.2039051502943039
T1_03_29_2021,T1,pinn_no_dynamics,1,49.61069722222272,6198.0,4.3524,4.209026074088179,-0.1433739259118214,0.1433739259118214,-3.2941348660927625,29.0,30.0,0.04346577788237482,-7.998136520385742,29.29724884033203,0.0,0.8382877037651436,1.5781406164169312,11.266212360007946,-0.006349637173116207,0.4289049506187439
T1_03_29_2021,T1,pinn_fulltrip,1,49.61069722222272,6198.0,4.3524,3.935769699290395,-0.4166303007096053,0.4166303007096053,-9.572426723407897,3.0,4.0,0.1745470017194748,-8.157230377197266,28.920745849609375,0.0,0.6456317046096214,1.2361253499984741,29.349218560059484,-0.010496276430785656,0.3073623478412628
T1_03_29_2021,T1,pinn,1,49.61069722222272,6198.0,4.3524,3.744129857648578,-0.6082701423514223,0.6082701423514223,-13.975511036472342,8.0,9.0,0.04364042228553444,-8.18319034576416,28.797163009643555,0.0,0.5105894518153368,1.1927827596664429,23.307748344787818,-0.00893268920481205,0.29257863759994507
T1_06_30_2021_1,T1,constant,1,45.64408055555533,5233.0,3.8184000000000005,4.061348386832505,0.24294838683250486,0.24294838683250486,6.362570365401865,,,,,,,,,,,
T1_06_30_2021_1,T1,physics,1,45.64408055555533,5233.0,3.8184000000000005,2.753227787393527,-1.0651722126064733,1.0651722126064733,-27.895773428830747,,,,,,,,,,,
T1_06_30_2021_1,T1,elasticnet,1,45.64408055555533,5233.0,3.8184000000000005,3.7017428079096617,-0.11665719209033876,0.11665719209033876,-3.055132832870803,,,,,,,,,,,
T1_06_30_2021_1,T1,weak_mlp,1,45.64408055555533,5233.0,3.8184000000000005,4.244969961477651,0.42656996147765014,0.42656996147765014,11.171432052106907,199.0,200.0,0.0455229717772454,-3.7781829833984375,9.75233268737793,0.0,0.0,0.0,,,
T1_06_30_2021_1,T1,mlp_state,1,45.64408055555533,5233.0,3.8184000000000005,4.334905678662989,0.5165056786629885,0.5165056786629885,13.526756721741787,52.0,53.0,0.0500782011076808,-2.0405635833740234,7.943662643432617,0.0,0.0,0.0,4.486752909975786,-0.004564774222671986,0.41567131876945496
T1_06_30_2021_1,T1,pinn_no_dynamics,1,45.64408055555533,5233.0,3.8184000000000005,3.787511113745471,-0.030888886254529346,0.030888886254529346,-0.8089484143758994,24.0,25.0,0.028988287900574505,-8.482412338256836,24.78885269165039,0.0,0.8239261640067651,1.498839259147644,12.418268645183858,-0.0069486540742218494,0.7299597859382629
T1_06_30_2021_1,T1,pinn_fulltrip,1,45.64408055555533,5233.0,3.8184000000000005,4.105905175051755,0.28750517505175477,0.28750517505175477,7.529467186563868,3.0,4.0,0.10447195917367935,-8.510542869567871,24.894058227539062,0.0,0.9314594385371758,1.2542957067489624,27.91389637575975,-0.012927691452205181,0.3149363100528717
T1_06_30_2021_1,T1,pinn,1,45.64408055555533,5233.0,3.8184000000000005,3.8686098294643063,0.050209829464305855,0.050209829464305855,1.314944203444004,96.0,97.0,0.02884308062493801,-8.642683029174805,25.471603393554688,0.0,0.7685574023925046,1.4643571376800537,2.3801446206973167,-0.0019422583281993866,0.13791991770267487
T1_06_30_2021_2,T1,constant,1,44.347602777777496,5902.0,3.6215999999999995,3.9537630266595185,0.332163026659519,0.332163026659519,9.171720418033992,,,,,,,,,,,
T1_06_30_2021_2,T1,physics,1,44.347602777777496,5902.0,3.6215999999999995,2.471605535958361,-1.1499944640416384,1.1499944640416384,-31.7537680594665,,,,,,,,,,,
T1_06_30_2021_2,T1,elasticnet,1,44.347602777777496,5902.0,3.6215999999999995,3.6132158927238516,-0.008384107276147912,0.008384107276147912,-0.23150285167185533,,,,,,,,,,,
T1_06_30_2021_2,T1,weak_mlp,1,44.347602777777496,5902.0,3.6215999999999995,5.050239000088638,1.4286390000886384,1.4286390000886384,39.447730287404426,26.0,27.0,0.07046824134886265,-0.32678699493408203,7.068545818328857,0.0,0.0,0.0,,,
T1_06_30_2021_2,T1,mlp_state,1,44.347602777777496,5902.0,3.6215999999999995,4.768958756592539,1.1473587565925398,1.1473587565925398,31.680990628245524,32.0,33.0,0.059793287422508,-0.9421672821044922,6.953787803649902,0.0,0.0,0.0,3.2760646426061775,-0.005929502658545971,0.2746329605579376
T1_06_30_2021_2,T1,pinn_no_dynamics,1,44.347602777777496,5902.0,3.6215999999999995,4.0992429493895415,0.477642949389542,0.477642949389542,13.188727341217751,3.0,4.0,0.05436258180998266,-4.396857738494873,17.95241355895996,0.0,1.0014368656882653,1.6603254079818726,23.399481753716525,-0.011374315246939659,0.700589656829834
T1_06_30_2021_2,T1,pinn_fulltrip,1,44.347602777777496,5902.0,3.6215999999999995,3.644392577583591,0.022792577583591545,0.022792577583591545,0.6293510488069237,2.0,3.0,0.22230136394500732,-4.895668983459473,17.934789657592773,0.0,0.7153319467127944,1.1189770698547363,27.140499094126692,-0.010018933564424515,0.1478012353181839
T1_06_30_2021_2,T1,pinn,1,44.347602777777496,5902.0,3.6215999999999995,4.018195474023621,0.3965954740236213,0.3965954740236213,10.950835929523452,5.0,6.0,0.0551004852168262,-4.6437225341796875,18.20781135559082,0.0,0.9432543612834853,1.40508234500885,22.228676981959087,-0.01046597771346569,0.33712175488471985
T1_07_01_2021,T1,constant,1,37.8237152777776,4534.0,3.3528,3.3470186875609254,-0.005781312439074426,0.005781312439074426,-0.17243236814228188,,,,,,,,,,,
T1_07_01_2021,T1,physics,1,37.8237152777776,4534.0,3.3528,2.2181726563141986,-1.1346273436858012,1.1346273436858012,-33.84118777397403,,,,,,,,,,,
T1_07_01_2021,T1,elasticnet,1,37.8237152777776,4534.0,3.3528,3.1929756416640056,-0.15982435833599418,0.15982435833599418,-4.766892100214572,,,,,,,,,,,
T1_07_01_2021,T1,weak_mlp,1,37.8237152777776,4534.0,3.3528,4.2758421705166505,0.9230421705166507,0.9230421705166507,27.530487071004856,24.0,25.0,0.04618169064633548,0.517026424407959,7.3351287841796875,0.0,0.0,0.0,,,
T1_07_01_2021,T1,mlp_state,1,37.8237152777776,4534.0,3.3528,3.7846302749382126,0.4318302749382128,0.4318302749382128,12.879690853561584,259.0,260.0,0.04187329672276974,-1.8602304458618164,8.591145515441895,0.0,0.0,0.0,1.4808788152524366,-0.002068110043182969,0.18225815892219543
T1_07_01_2021,T1,pinn_no_dynamics,1,37.8237152777776,4534.0,3.3528,3.1543301275623445,-0.19846987243765524,0.19846987243765524,-5.919526140469317,27.0,28.0,0.044808141654357314,-6.867170810699463,19.421728134155273,0.0,0.8152775175137859,1.5073055028915405,7.9094661505046195,-0.004498179070651531,0.7985095381736755
T1_07_01_2021,T1,pinn_fulltrip,1,37.8237152777776,4534.0,3.3528,3.1875336555143194,-0.16526634448568034,0.16526634448568034,-4.92920378446911,6.0,7.0,0.15534138679504395,-7.103357315063477,19.182371139526367,0.0,0.769647549648072,1.2912429571151733,19.1043168436553,-0.009684370830655098,0.39283454418182373
T1_07_01_2021,T1,pinn,1,37.8237152777776,4534.0,3.3528,3.023096615123666,-0.32970338487633377,0.32970338487633377,-9.833672896574022,14.0,15.0,0.04438304575160146,-7.152360916137695,19.130373001098633,0.0,0.6667879808575014,1.455061912536621,14.438722829210977,-0.007395070046186447,0.5431102514266968
T2_03_29_2021,T2,constant,1,59.56506111111094,8577.0,4.734,5.3428388402273175,0.6088388402273175,0.6088388402273175,12.860980993394962,,,,,,,,,,,
T2_03_29_2021,T2,physics,1,59.56506111111094,8577.0,4.734,3.6275427119476333,-1.1064572880523666,1.1064572880523666,-23.372566287544714,,,,,,,,,,,
T2_03_29_2021,T2,elasticnet,1,59.56506111111094,8577.0,4.734,4.645060413486842,-0.08893958651315792,0.08893958651315792,-1.878740737498055,,,,,,,,,,,
T2_03_29_2021,T2,weak_mlp,1,59.56506111111094,8577.0,4.734,3.6740025383234025,-1.0599974616765975,1.0599974616765975,-22.39115888628216,47.0,48.0,0.06363719352521002,-2.5416922569274902,8.071773529052734,0.0,0.0,0.0,,,
T2_03_29_2021,T2,mlp_state,1,59.56506111111094,8577.0,4.734,5.4932349990142715,0.7592349990142715,0.7592349990142715,16.037917173938983,18.0,19.0,0.05528801656328142,-1.284543514251709,5.950455188751221,0.0,0.0,0.0,19.68938215374821,-0.008378320373594761,0.2852403521537781
T2_03_29_2021,T2,pinn_no_dynamics,1,59.56506111111094,8577.0,4.734,5.0241445776928835,0.2901445776928835,0.2901445776928835,6.128951789034295,100.0,101.0,0.038578989217057824,-6.262053489685059,35.09034729003906,0.0,0.5963814925100906,1.3208613395690918,7.796837440578465,-0.003617055481299758,0.29074427485466003
T2_03_29_2021,T2,pinn_fulltrip,1,59.56506111111094,8577.0,4.734,3.9230141995148733,-0.8109858004851267,0.8109858004851267,-17.13108999757344,35.0,36.0,0.1280650645494461,-5.700045585632324,35.27946090698242,0.0,0.692015379792127,1.7512719631195068,7.88640612003795,-0.0024785359855741262,0.17669956386089325
T2_03_29_2021,T2,pinn,1,59.56506111111094,8577.0,4.734,4.470902129229055,-0.26309787077094526,0.26309787077094526,-5.557622956716208,159.0,160.0,0.04313376860227436,-6.29941463470459,34.882568359375,0.0,0.35669770983840515,1.0780364274978638,9.08198833132053,-0.0013010244583711028,0.053084880113601685
T2_03_30_2021,T2,constant,1,53.31752638888871,6923.0,4.2384,4.774869261565878,0.5364692615658777,0.5364692615658777,12.657353283453133,,,,,,,,,,,
T2_03_30_2021,T2,physics,1,53.31752638888871,6923.0,4.2384,3.237291999386653,-1.0011080006133475,1.0011080006133475,-23.619950939348513,,,,,,,,,,,
T2_03_30_2021,T2,elasticnet,1,53.31752638888871,6923.0,4.2384,4.280681861585093,0.04228186158509217,0.04228186158509217,0.9975901657486828,,,,,,,,,,,
T2_03_30_2021,T2,weak_mlp,1,53.31752638888871,6923.0,4.2384,4.363146821127998,0.12474682112799762,0.12474682112799762,2.9432526691203664,20.0,21.0,0.0412366307573393,-1.0756263732910156,7.533264636993408,0.0,0.0,0.0,,,
T2_03_30_2021,T2,mlp_state,1,53.31752638888871,6923.0,4.2384,4.927749868399568,0.6893498683995674,0.6893498683995674,16.264389118525088,335.0,336.0,0.029364525922574103,-3.1237964630126953,9.305953025817871,0.0,0.0,0.0,2.3724272126157264,-0.002559356391429901,0.25029951333999634
T2_03_30_2021,T2,pinn_no_dynamics,1,53.31752638888871,6923.0,4.2384,4.60256200303634,0.3641620030363395,0.3641620030363395,8.591968739060482,42.0,43.0,0.04006116965319961,-4.428001880645752,23.933181762695312,0.0,0.7126354551389659,1.4092998504638672,7.3325313507128955,-0.004935970064252615,0.4044589400291443
T2_03_30_2021,T2,pinn_fulltrip,1,53.31752638888871,6923.0,4.2384,4.8196869517697225,0.5812869517697221,0.5812869517697221,13.714773305250144,14.0,15.0,0.1264408379793167,-4.538611888885498,24.180370330810547,0.0,0.8215121167145635,1.5345385074615479,19.635833032874082,-0.009479653090238571,0.24516041576862335
T2_03_30_2021,T2,pinn,1,53.31752638888871,6923.0,4.2384,4.393486066295041,0.1550860662950404,0.1550860662950404,3.65907102432617,5.0,6.0,0.03752057149540633,-4.416303634643555,23.770612716674805,0.0,0.6001736022602567,1.1904264688491821,25.40685540635223,-0.010367012582719326,0.29831522703170776
T2_04_26_2021,T2,constant,1,47.0322861111105,5852.0,3.894,4.189748098705495,0.295748098705495,0.295748098705495,7.594969150115434,,,,,,,,,,,
T2_04_26_2021,T2,physics,1,47.0322861111105,5852.0,3.894,2.6992769299991366,-1.1947230700008635,1.1947230700008635,-30.681126605055557,,,,,,,,,,,
T2_04_26_2021,T2,elasticnet,1,47.0322861111105,5852.0,3.894,3.8148075322893202,-0.07919246771067989,0.07919246771067989,-2.0337048718715947,,,,,,,,,,,
T2_04_26_2021,T2,weak_mlp,1,47.0322861111105,5852.0,3.894,5.276171955731179,1.3821719557311791,1.3821719557311791,35.49491411739032,16.0,17.0,0.06919140904210508,0.7168130874633789,6.199963569641113,0.0,0.0,0.0,,,
T2_04_26_2021,T2,mlp_state,1,47.0322861111105,5852.0,3.894,4.651050003237194,0.7570500032371941,0.7570500032371941,19.44144846525922,78.0,79.0,0.07519234204664826,-1.0922627449035645,6.603163242340088,0.0,0.0,0.0,3.56894099366828,-0.004858791828155518,0.21011333167552948
T2_04_26_2021,T2,pinn_no_dynamics,1,47.0322861111105,5852.0,3.894,3.9670854221118823,0.07308542211188218,0.07308542211188218,1.876872678784853,6.0,7.0,0.03857694717589766,-3.3555402755737305,18.130054473876953,0.0,0.7799847147502053,1.1406972408294678,20.23911919549067,-0.010334974154829979,0.6311047673225403
T2_04_26_2021,T2,pinn_fulltrip,1,47.0322861111105,5852.0,3.894,4.0365611155,0.1425611154999995,0.1425611154999995,3.6610455957883796,5.0,6.0,0.12447270005941391,-3.366438150405884,18.25811195373535,0.0,0.8225342336480748,1.180459976196289,24.345389211953506,-0.010497844778001308,0.2684609293937683
T2_04_26_2021,T2,pinn,1,47.0322861111105,5852.0,3.894,4.679157625411947,0.785157625411947,0.785157625411947,20.1632672165369,9.0,10.0,0.042458947631530464,-3.087313652038574,18.451974868774414,0.0,1.2181636585917783,1.631733775138855,20.84115126888393,-0.01159656886011362,0.2231142222881317
T3_04_22_2021_1,T3,constant,1,14.147080555555583,1048.0,1.1243999999999996,1.25568427341034,0.13128427341034032,0.13128427341034032,11.675940360222373,,,,,,,,,,,
T3_04_22_2021_1,T3,physics,1,14.147080555555583,1048.0,1.1243999999999996,0.8671254750330046,-0.257274524966995,0.257274524966995,-22.881049890341078,,,,,,,,,,,
T3_04_22_2021_1,T3,elasticnet,1,14.147080555555583,1048.0,1.1243999999999996,1.6306659938880599,0.5062659938880603,0.5062659938880603,45.02543524440239,,,,,,,,,,,
T3_04_22_2021_1,T3,weak_mlp,1,14.147080555555583,1048.0,1.1243999999999996,1.4398943981859418,0.31549439818594216,0.31549439818594216,28.05891125808807,81.0,82.0,0.07650298904627562,-1.0917043685913086,7.914936065673828,0.0,0.0,0.0,,,
T3_04_22_2021_1,T3,mlp_state,1,14.147080555555583,1048.0,1.1243999999999996,1.3199616518616677,0.19556165186166807,0.19556165186166807,17.392533961372123,74.0,75.0,0.0779582120012492,-1.7473316192626953,8.169557571411133,0.0,0.0,0.0,1.2424315080015416,-0.006882803048938513,0.29497459530830383
T3_04_22_2021_1,T3,pinn_no_dynamics,1,14.147080555555583,1048.0,1.1243999999999996,1.22683069654223,0.10243069654223036,0.10243069654223036,9.10980936875048,7.0,8.0,0.04758454021066427,-2.0596652030944824,13.004101753234863,0.0,1.2360745278685163,1.6367714405059814,6.416065689328745,-0.007071653380990028,0.6944407820701599
T3_04_22_2021_1,T3,pinn_fulltrip,1,14.147080555555583,1048.0,1.1243999999999996,1.2315217906567786,0.10712179065677896,0.10712179065677896,9.52701802354847,1.0,2.0,0.17797112464904785,-2.369748115539551,12.667537689208984,0.0,1.2516542900960939,1.3562215566635132,7.099556030731634,-0.019259251654148102,0.040825117379426956
T3_04_22_2021_1,T3,pinn,1,14.147080555555583,1048.0,1.1243999999999996,1.2297179894563226,0.10531798945632298,0.10531798945632298,9.366594579893544,7.0,8.0,0.04138196539133787,-2.0299534797668457,12.812520980834961,0.0,1.2450499837459894,1.5687370300292969,4.6172200938743915,-0.01294675376266241,0.25202542543411255
T3_04_22_2021_2,T3,constant,1,15.478416666666723,1097.0,1.7783999999999998,1.357046210581746,-0.42135378941825374,0.42135378941825374,-23.692858154422726,,,,,,,,,,,
T3_04_22_2021_2,T3,physics,1,15.478416666666723,1097.0,1.7783999999999998,1.130190430330537,-0.6482095696694627,0.6482095696694627,-36.44903113301073,,,,,,,,,,,
T3_04_22_2021_2,T3,elasticnet,1,15.478416666666723,1097.0,1.7783999999999998,1.659525779591493,-0.1188742204085067,0.1188742204085067,-6.684335380595294,,,,,,,,,,,
T3_04_22_2021_2,T3,weak_mlp,1,15.478416666666723,1097.0,1.7783999999999998,1.3868963440259297,-0.3915036559740701,0.3915036559740701,-22.01437561707547,29.0,30.0,0.04829649720340967,1.0254096984863281,6.545973777770996,0.0,0.0,0.0,,,
T3_04_22_2021_2,T3,mlp_state,1,15.478416666666723,1097.0,1.7783999999999998,1.1605338455902205,-0.6178661544097792,0.6178661544097792,-34.742811201629515,7.0,8.0,0.04018743592314422,-1.4394350051879883,6.477351188659668,0.0,0.0,0.0,9.938535029388733,-0.022629979997873306,0.6923564076423645
T3_04_22_2021_2,T3,pinn_no_dynamics,1,15.478416666666723,1097.0,1.7783999999999998,1.3949430886697438,-0.38345691133025595,0.38345691133025595,-21.5619045957184,6.0,7.0,0.03945164114702493,-3.130218505859375,23.741199493408203,0.0,0.8684319554673735,1.0686259269714355,11.257696017552375,-0.029242144897580147,0.6336524486541748
T3_04_22_2021_2,T3,pinn_fulltrip,1,15.478416666666723,1097.0,1.7783999999999998,1.4693770512276225,-0.30902294877237724,0.30902294877237724,-17.376459107758507,1.0,2.0,0.0999547615647316,-3.013425827026367,23.573884963989258,0.0,1.1129861433323616,1.226360559463501,13.129433142233411,-0.02239421382546425,0.04764524847269058
T3_04_22_2021_2,T3,pinn,1,15.478416666666723,1097.0,1.7783999999999998,1.531520927426302,-0.2468790725736978,0.2468790725736978,-13.882089101085123,3.0,4.0,0.04061264544725418,-2.576085090637207,23.88106346130371,0.0,1.3161381235471732,1.785239338874817,10.828682348139731,-0.025176038965582848,0.27168506383895874
T3_04_26_2021_1,T3,constant,1,14.34297083333336,1031.0,1.4676000000000005,1.263623547873341,-0.20397645212665938,0.20397645212665938,-13.898640782683247,,,,,,,,,,,
T3_04_26_2021_1,T3,physics,1,14.34297083333336,1031.0,1.4676000000000005,0.8865242264684328,-0.5810757735315677,0.5810757735315677,-39.59360680918285,,,,,,,,,,,
T3_04_26_2021_1,T3,elasticnet,1,14.34297083333336,1031.0,1.4676000000000005,1.5818258351501673,0.11422583515016682,0.11422583515016682,7.783172196113846,,,,,,,,,,,
T3_04_26_2021_1,T3,weak_mlp,1,14.34297083333336,1031.0,1.4676000000000005,1.4331485090653102,-0.03445149093469024,0.03445149093469024,-2.3474714455362653,38.0,39.0,0.06351142702624202,-1.3005685806274414,7.823392868041992,0.0,0.0,0.0,,,
T3_04_26_2021_1,T3,mlp_state,1,14.34297083333336,1031.0,1.4676000000000005,1.4026707161135143,-0.06492928388648611,0.06492928388648611,-4.424181240561876,138.0,139.0,0.060259731486439705,-1.5905799865722656,7.980010032653809,0.0,0.0,0.0,2.222572415484943,-0.008446701802313328,0.19677449762821198
